record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.activity_type,
"854614869","626369878","159549861","389.42","58.799999999999955","2.846","100","143","90","19","0.0","58.799999999999955","2.846","0","0","0","0.0",
"854614870","626369576","159549764","392.29","58.799999999999955","2.799","100","143","90","19","0.0","58.799999999999955","2.799","0","0","0","0.0",
"854614871","626369279","159549654","395.12","58.799999999999955","2.799","100","144","90","19","0.0","58.799999999999955","2.799","0","0","0","0.0",
"854614872","626368995","159549579","397.8","58.799999999999955","2.799","100","144","90","19","0.0","58.799999999999955","2.799","0","0","0","0.0",
"854614873","626368725","159549523","400.34","59.0","2.799","100","144","90","19","0.0","59.0","2.799","0","0","0","0.0",
"854614874","626368455","159549444","402.9","59.0","2.781","100","144","90","19","0.0","59.0","2.781","0","0","0","0.0",
"854614875","626368177","159549351","405.54","59.0","2.781","100","144","90","18","0.0","59.0","2.781","0","0","0","0.0",
"854614876","626367931","159549341","407.84","59.0","2.771","100","144","91","18","0.0","59.0","2.771","0","0","0","0.0",
"854614877","626367640","159549265","410.59","59.0","2.762","100","144","91","18","0.0","59.0","2.762","0","0","0","0.0",
"854614878","626367353","159549177","413.3","59.0","2.762","100","144","91","18","0.0","59.0","2.762","0","0","0","0.0",
"854614879","626367104","159549130","415.64","59.0","2.762","100","144","90","18","0.0","59.0","2.762","0","0","0","0.0",
"854614880","626366849","159549062","418.05","59.0","2.762","100","143","90","18","0.0","59.0","2.762","0","0","0","0.0",
"854614881","626366605","159549005","420.35","59.0","2.743","100","143","90","18","0.0","59.0","2.743","0","0","0","0.0",
"854614882","626366361","159548926","422.67","59.0","2.715","100","143","90","18","0.0","59.0","2.715","0","0","0","0.0",
"854614883","626366125","159548850","424.91","59.0","2.697","100","143","90","18","0.0","59.0","2.697","0","0","0","0.0",
"854614884","626365881","159548750","427.25","59.0","2.659","100","143","90","18","0.0","59.0","2.659","0","0","0","0.0",
"854614885","626365635","159548675","429.58","58.799999999999955","2.641","100","143","90","18","0.0","58.799999999999955","2.641","0","0","0","0.0",
"854614886","626365392","159548625","431.87","58.799999999999955","2.631","100","143","90","18","0.0","58.799999999999955","2.631","0","0","0","0.0",
"854614887","626365177","159548569","433.9","58.799999999999955","2.622","100","143","90","18","0.0","58.799999999999955","2.622","0","0","0","0.0",
"854614888","626364960","159548507","435.95","58.799999999999955","2.613","100","144","90","18","0.0","58.799999999999955","2.613","0","0","0","0.0",
"854614889","626364759","159548465","437.84","58.799999999999955","2.603","100","144","90","18","0.0","58.799999999999955","2.603","0","0","0","0.0",
"854614890","626364525","159548367","440.1","58.799999999999955","2.585","100","145","90","18","0.0","58.799999999999955","2.585","0","0","0","0.0",
"854614891","626364293","159548489","442.28","58.60000000000002","2.566","100","145","90","18","0.0","58.60000000000002","2.566","0","0","0","0.0",
"854614892","626364030","159548502","444.73","58.799999999999955","2.557","100","145","91","18","0.0","58.799999999999955","2.557","0","0","0","0.0",
"854614893","626363783","159548460","447.04","58.60000000000002","2.547","100","145","91","18","0.0","58.60000000000002","2.547","0","0","0","0.0",
"854614894","626363580","159548379","448.98","58.60000000000002","2.547","100","145","91","18","0.0","58.60000000000002","2.547","0","0","0","0.0",
"854614895","626363348","159548267","451.24","58.799999999999955","2.538","100","146","92","18","0.0","58.799999999999955","2.538","0","0","0","0.0",
"854614896","626363123","159548175","453.4","58.799999999999955","2.529","100","146","92","18","0.0","58.799999999999955","2.529","0","0","0","0.0",
"854614897","626362893","159548115","455.57","58.799999999999955","2.519","100","146","92","18","0.0","58.799999999999955","2.519","0","0","0","0.0",
"854614898","626362665","159548060","457.72","59.0","2.51","100","146","91","18","0.0","59.0","2.51","0","0","0","0.0",
"854614899","626362392","159548005","460.29","58.799999999999955","2.501","100","146","91","18","0.0","58.799999999999955","2.501","0","0","0","0.0",
"854614900","626362122","159547927","462.85","59.0","2.501","100","146","91","18","0.0","59.0","2.501","0","0","0","0.0",
"854614901","626361850","159547865","465.41","59.0","2.491","100","146","91","18","0.0","59.0","2.491","0","0","0","0.0",
"854614902","626361580","159547825","467.93","59.200000000000045","2.491","100","146","92","18","0.0","59.200000000000045","2.491","0","0","0","0.0",
"854614903","626361330","159547776","470.28","59.200000000000045","2.491","100","146","92","18","0.0","59.200000000000045","2.491","0","0","0","0.0",
"854614904","626361055","159547682","472.9","59.200000000000045","2.491","100","145","93","18","0.0","59.200000000000045","2.491","0","0","0","0.0",
"854614905","626360814","159547622","475.17","59.200000000000045","2.501","100","145","93","18","0.0","59.200000000000045","2.501","0","0","0","0.0",
"854614906","626360578","159547531","477.43","59.200000000000045","2.501","100","145","93","18","0.0","59.200000000000045","2.501","0","0","0","0.0",
"854614907","626360332","159547459","479.76","59.0","2.501","100","144","93","18","0.0","59.0","2.501","0","0","0","0.0",
"854614908","626360052","159547388","482.41","59.0","2.491","100","144","92","18","0.0","59.0","2.491","0","0","0","0.0",
"854614909","626359754","159547317","485.21","59.0","2.491","100","144","92","18","0.0","59.0","2.491","0","0","0","0.0",
"854614910","626359460","159547240","487.99","58.799999999999955","2.501","100","144","92","18","0.0","58.799999999999955","2.501","0","0","0","0.0",
"854614911","626359179","159547188","490.63","58.799999999999955","2.51","100","143","92","18","0.0","58.799999999999955","2.51","0","0","0","0.0",
"854614912","626358916","159547122","493.1","58.799999999999955","2.519","100","143","92","18","0.0","58.799999999999955","2.519","0","0","0","0.0",
"854614913","626358641","159547039","495.71","58.799999999999955","2.529","100","142","93","18","0.0","58.799999999999955","2.529","0","0","0","0.0",
"854614914","626358357","159546928","498.43","58.799999999999955","2.529","100","142","93","17","0.0","58.799999999999955","2.529","0","0","0","0.0",
"854614915","626358087","159546821","501.03","58.799999999999955","2.538","100","142","93","17","0.0","58.799999999999955","2.538","0","0","0","0.0",
"854614916","626357837","159546715","503.43","58.799999999999955","2.547","100","141","93","17","0.0","58.799999999999955","2.547","0","0","0","0.0",
"854614917","626357598","159546579","505.8","59.0","2.557","100","141","93","17","0.0","59.0","2.557","0","0","0","0.0",
"854614918","626357349","159546428","508.27","59.0","2.557","100","141","93","17","0.0","59.0","2.557","0","0","0","0.0",
"854614919","626357093","159546308","510.75","59.200000000000045","2.557","100","142","93","17","0.0","59.200000000000045","2.557","0","0","0","0.0",
"854614920","626356865","159546219","512.94","59.200000000000045","2.557","100","142","92","17","0.0","59.200000000000045","2.557","0","0","0","0.0",
"854614921","626356632","159546132","515.17","59.200000000000045","2.547","100","142","92","17","0.0","59.200000000000045","2.547","0","0","0","0.0",
"854614922","626356354","159546016","517.84","59.200000000000045","2.547","100","142","92","17","0.0","59.200000000000045","2.547","0","0","0","0.0",
"854614923","626356058","159545889","520.7","59.200000000000045","2.538","100","142","92","17","0.0","59.200000000000045","2.538","0","0","0","0.0",
"854614924","626355768","159545770","523.48","59.0","2.538","100","142","92","17","0.0","59.0","2.538","0","0","0","0.0",
"854614925","626355484","159545643","526.23","59.0","2.557","100","142","92","17","0.0","59.0","2.557","0","0","0","0.0",
"854614926","626355209","159545516","528.9","58.799999999999955","2.566","100","142","92","17","0.0","58.799999999999955","2.566","0","0","0","0.0",
"854614927","626354938","159545369","531.55","58.799999999999955","2.585","100","142","92","17","0.0","58.799999999999955","2.585","0","0","0","0.0",
"854614928","626354678","159545227","534.11","58.799999999999955","2.585","100","142","91","17","0.0","58.799999999999955","2.585","0","0","0","0.0",
"854614929","626354400","159545055","536.88","58.799999999999955","2.594","100","142","91","17","0.0","58.799999999999955","2.594","0","0","0","0.0",
"854614930","626354150","159544898","539.38","59.0","2.594","100","143","90","17","0.0","59.0","2.594","0","0","0","0.0",
"854614931","626353903","159544746","541.83","59.0","2.613","100","143","90","17","0.0","59.0","2.613","0","0","0","0.0",
"854614932","626353655","159544602","544.29","59.0","2.613","100","144","89","17","0.0","59.0","2.613","0","0","0","0.0",
"854614933","626353405","159544451","546.77","59.0","2.613","100","144","89","17","0.0","59.0","2.613","0","0","0","0.0",
"854614934","626353145","159544319","549.31","59.0","2.603","100","144","90","17","0.0","59.0","2.603","0","0","0","0.0",
"854614935","626352874","159544165","551.99","59.0","2.603","100","144","90","17","0.0","59.0","2.603","0","0","0","0.0",
"854614936","626352614","159544015","554.56","59.0","2.603","100","145","90","17","0.0","59.0","2.603","0","0","0","0.0",
"854614937","626352342","159543837","557.29","59.0","2.603","100","145","90","17","0.0","59.0","2.603","0","0","0","0.0",
"854614938","626352067","159543664","560.03","59.0","2.603","100","145","90","17","0.0","59.0","2.603","0","0","0","0.0",
"854614939","626351801","159543481","562.73","59.200000000000045","2.622","100","145","90","17","0.0","59.200000000000045","2.622","0","0","0","0.0",
"854614940","626351541","159543336","565.29","59.200000000000045","2.622","100","145","89","17","0.0","59.200000000000045","2.622","0","0","0","0.0",
