record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852965395","626366833","159549237","412.86","-9.600000000000023","2.706","65.2","41.0","266.0","7.4","50.03","852.0","300","143","92","17","1","0.0","-9.600000000000023","2.706","253","92","272","5.0","23","69","12.0",
"852965396","626366559","159549116","415.51","-9.600000000000023","2.697","64.2","40.75","265.0","7.4","50.03","856.0","300","144","92","17","1","0.0","-9.600000000000023","2.697","253","92","272","5.0","23","69","12.0",
"852965397","626366276","159549016","418.2","-9.600000000000023","2.687","65.2","40.5","264.0","7.4","50.03","854.0","300","143","92","17","1","0.0","-9.600000000000023","2.687","241","91","272","5.0","23","69","12.0",
"852965398","626366012","159548866","420.79","-9.800000000000011","2.687","65.2","40.5","264.0","7.4","50.03","854.0","300","143","92","16","1","0.0","-9.800000000000011","2.687","241","91","272","5.0","23","69","12.0",
"852965399","626365729","159548778","423.48","-9.800000000000011","2.687","65.2","40.5","264.0","7.4","50.15","857.0","300","143","92","16","1","0.0","-9.800000000000011","2.687","235","93","268","5.125","23","70","12.5",
"852965400","626365458","159548647","426.11","-10.0","2.687","65.2","40.5","264.0","7.4","50.15","859.0","300","143","92","16","1","0.0","-10.0","2.687","240","93","268","5.125","23","70","12.5",
"852965401","626365173","159548543","428.83","-10.0","2.687","65.2","40.5","263.0","7.4","50.15","864.0","300","143","92","16","1","0.0","-10.0","2.687","241","94","268","5.0","23","69","12.25",
"852965402","626364899","159548403","431.5","-10.0","2.687","64.2","40.5","263.0","7.4","50.15","866.0","300","144","92","16","1","0.5","-10.0","2.687","243","91","268","5.125","23","70","12.125",
"852965403","626364638","159548253","434.07","-10.0","2.687","64.2","40.75","264.0","7.21","50.25","869.0","300","144","92","16","1","0.5","-10.0","2.687","239","91","266","5.125","23","70","12.125",
"852965404","626364361","159548128","436.75","-10.0","2.687","64.2","40.5","264.0","7.21","50.37","875.0","300","143","92","16","1","0.5","-10.0","2.687","242","92","268","5.25","23","71","12.5",
"852965405","626364073","159547998","439.53","-10.0","2.687","64.2","40.5","262.0","7.21","50.46","872.0","300","144","92","16","1","0.5","-10.0","2.687","239","90","268","5.0","23","69","12.25",
"852965406","626363778","159547936","442.31","-10.0","2.687","64.2","40.25","261.0","7.21","50.46","873.0","300","144","92","16","1","0.5","-10.0","2.687","239","90","268","5.0","23","69","12.25",
"852965407","626363476","159547855","445.17","-9.800000000000011","2.687","64.2","40.25","261.0","7.21","50.46","874.0","300","144","92","16","1","0.5","-9.800000000000011","2.687","235","92","270","5.125","23","70","12.125",
"852965408","626363163","159547784","448.11","-9.800000000000011","2.697","64.2","40.5","261.0","7.12","50.34","875.0","300","144","92","16","1","0.5","-9.800000000000011","2.697","240","92","270","5.125","23","70","12.125",
"852965409","626362848","159547727","451.06","-9.800000000000011","2.697","64.2","40.5","261.0","7.12","50.34","881.0","300","144","93","16","1","0.0","-9.800000000000011","2.697","245","94","268","5.0","24","69","12.375",
"852965410","626362561","159547647","453.78","-9.600000000000023","2.706","64.2","40.75","261.0","7.12","50.34","882.0","300","144","93","16","1","0.0","-9.600000000000023","2.706","243","93","264","5.0","24","70","12.75",
"852965411","626362267","159547589","456.55","-9.600000000000023","2.706","64.2","40.5","261.0","7.12","50.34","889.0","300","144","93","16","1","0.0","-9.600000000000023","2.706","246","92","264","5.0","24","70","12.75",
"852965412","626361969","159547534","459.34","-9.600000000000023","2.706","64.2","40.5","261.0","7.03","50.34","898.0","300","144","92","16","1","0.5","-9.600000000000023","2.706","243","92","266","5.125","24","70","12.625",
"852965413","626361675","159547444","462.13","-9.600000000000023","2.715","64.2","40.75","263.0","7.03","50.21","899.0","300","144","92","16","1","0.5","-9.600000000000023","2.715","246","92","268","5.125","24","70","12.625",
"852965414","626361366","159547385","465.03","-9.399999999999977","2.715","63.2","40.75","263.0","7.03","50.12","895.0","300","144","93","16","1","0.0","-9.399999999999977","2.715","249","93","270","4.875","24","69","12.375",
"852965415","626361073","159547339","467.77","-9.399999999999977","2.715","63.2","40.75","262.0","7.03","50.12","896.0","300","145","93","16","1","0.0","-9.399999999999977","2.715","249","93","270","4.875","24","69","12.375",
"852965416","626360756","159547324","470.73","-9.199999999999989","2.725","64.2","40.75","263.0","7.03","50.12","898.0","300","145","92","16","1","0.5","-9.199999999999989","2.725","259","93","270","4.875","24","68","12.5",
"852965417","626360465","159547280","473.45","-9.199999999999989","2.725","65.2","40.75","263.0","7.03","50.12","902.0","300","144","92","16","1","0.5","-9.199999999999989","2.725","255","91","270","4.75","24","68","12.625",
"852965418","626360163","159547204","476.3","-9.199999999999989","2.734","65.2","40.75","264.0","7.03","50.12","904.0","300","144","92","16","1","0.5","-9.199999999999989","2.734","255","91","268","5.0","24","70","12.625",
"852965419","626359852","159547161","479.21","-9.199999999999989","2.734","65.2","40.5","264.0","7.03","50.12","910.0","300","143","92","16","1","0.5","-9.199999999999989","2.734","253","91","268","5.25","24","71","12.25",
"852965420","626359507","159547166","482.43","-9.199999999999989","2.743","65.2","40.5","264.0","7.03","50.03","924.0","300","142","92","15","1","0.0","-9.199999999999989","2.743","256","91","274","5.25","24","71","12.25",
"852965421","626359170","159547158","485.57","-9.199999999999989","2.743","65.2","40.25","263.0","7.03","49.93","926.0","300","143","92","15","1","0.0","-9.199999999999989","2.743","251","92","274","5.0","24","69","12.0",
"852965422","626358859","159547060","488.52","-9.199999999999989","2.753","65.2","40.25","262.0","6.9","49.93","931.0","300","143","92","15","1","0.0","-9.199999999999989","2.753","251","91","274","5.125","24","69","12.0",
"852965423","626358545","159546944","491.52","-9.199999999999989","2.762","65.2","40.5","263.0","6.9","49.93","931.0","300","142","92","15","1","0.5","-9.199999999999989","2.762","249","93","268","5.0","24","69","12.0",
"852965424","626358222","159546819","494.61","-9.399999999999977","2.771","65.2","40.25","261.0","6.81","49.93","948.0","300","142","92","15","1","0.0","-9.399999999999977","2.771","250","92","268","5.0","24","70","12.25",
"852965425","626357915","159546659","497.62","-9.399999999999977","2.79","65.2","40.25","262.0","6.71","49.93","957.0","300","142","92","15","1","0.0","-9.399999999999977","2.79","244","91","272","5.0","24","70","12.25",
"852965426","626357618","159546481","500.57","-9.600000000000023","2.809","65.2","40.5","263.0","6.62","50.03","963.0","300","142","92","15","1","0.0","-9.600000000000023","2.809","239","91","272","5.0","24","69","12.125",
"852965427","626357313","159546328","503.54","-9.600000000000023","2.818","64.2","40.5","263.0","6.62","50.03","966.0","300","142","92","15","1","0.0","-9.600000000000023","2.818","237","92","272","5.125","24","69","12.0",
"852965428","626357006","159546183","506.52","-9.600000000000023","2.827","64.2","40.5","263.0","6.62","50.03","961.0","300","142","92","15","1","0.5","-9.600000000000023","2.827","237","93","274","5.0","24","69","11.875",
"852965429","626356691","159546031","509.58","-9.600000000000023","2.837","64.2","40.5","262.0","6.53","50.03","961.0","300","142","92","15","1","0.5","-9.600000000000023","2.837","240","94","274","4.875","24","68","11.875",
"852965430","626356393","159545887","512.48","-9.600000000000023","2.837","64.2","40.5","262.0","6.53","50.03","959.0","300","142","92","15","1","0.5","-9.600000000000023","2.837","240","92","274","4.875","24","69","11.75",
"852965431","626356097","159545704","515.43","-9.399999999999977","2.846","64.2","40.5","262.0","6.53","50.03","960.0","300","142","92","15","1","0.5","-9.399999999999977","2.846","238","92","272","4.875","24","68","11.875",
"852965432","626355816","159545532","518.22","-9.399999999999977","2.846","64.2","40.5","261.0","6.53","50.03","958.0","300","141","92","15","1","0.5","-9.399999999999977","2.846","238","92","270","4.875","24","69","12.125",
"852965433","626355539","159545335","521.04","-9.399999999999977","2.855","64.2","40.5","261.0","6.53","50.12","956.0","300","142","92","15","1","0.5","-9.399999999999977","2.855","242","92","270","5.0","24","69","12.0",
"852965434","626355252","159545174","523.87","-9.399999999999977","2.855","64.2","40.5","261.0","6.53","50.12","954.0","300","142","92","15","1","0.5","-9.399999999999977","2.855","237","92","268","5.0","24","69","12.0",
"852965435","626354965","159545019","526.68","-9.399999999999977","2.855","65.2","40.5","261.0","6.62","50.12","954.0","300","142","92","15","1","0.5","-9.399999999999977","2.855","237","92","268","5.0","24","69","12.25",
"852965436","626354681","159544869","529.47","-9.399999999999977","2.855","65.2","40.5","262.0","6.71","50.12","953.0","300","142","92","15","1","0.0","-9.399999999999977","2.855","235","92","268","5.0","24","69","12.25",
"852965437","626354390","159544707","532.34","-9.600000000000023","2.855","65.2","40.5","264.0","6.71","50.12","947.0","300","142","92","15","1","0.0","-9.600000000000023","2.855","237","91","270","5.0","24","70","12.125",
"852965438","626354103","159544573","535.12","-9.600000000000023","2.855","65.2","40.5","264.0","6.71","50.12","945.0","300","143","92","15","1","0.0","-9.600000000000023","2.855","237","93","268","5.125","24","70","12.375",
"852965439","626353799","159544423","538.08","-9.600000000000023","2.855","64.2","41.0","265.0","6.71","50.12","935.0","300","143","92","15","1","0.5","-9.600000000000023","2.855","239","91","274","5.0","24","69","12.0",
"852965440","626353505","159544254","540.99","-9.399999999999977","2.855","64.2","41.0","265.0","6.71","50.12","930.0","300","144","92","15","1","0.5","-9.399999999999977","2.855","239","91","274","5.0","24","69","12.0",
"852965441","626353210","159544098","543.88","-9.399999999999977","2.865","64.2","41.0","265.0","6.71","50.12","928.0","300","143","92","15","1","0.5","-9.399999999999977","2.865","248","93","270","5.0","24","69","12.125",
"852965442","626352905","159543933","546.88","-9.199999999999989","2.865","64.2","40.5","263.0","6.71","50.12","927.0","300","143","92","15","1","0.5","-9.199999999999989","2.865","249","91","268","5.0","24","69","12.125",
"852965443","626352601","159543791","549.82","-9.199999999999989","2.865","64.2","40.5","261.0","6.71","50.21","925.0","300","143","93","15","1","0.0","-9.199999999999989","2.865","245","92","268","5.0","24","69","12.125",
"852965444","626352284","159543606","552.96","-9.199999999999989","2.865","64.2","40.5","260.0","6.71","50.21","926.0","300","143","93","15","1","0.0","-9.199999999999989","2.865","245","92","270","5.0","24","69","12.0",
"852965445","626351983","159543438","555.93","-9.199999999999989","2.874","64.2","40.25","259.0","6.71","50.21","927.0","300","143","93","15","1","0.0","-9.199999999999989","2.874","242","94","270","4.875","24","68","12.0",
"852965446","626351700","159543265","558.74","-9.199999999999989","2.874","64.2","40.25","259.0","6.71","50.12","933.0","300","143","93","15","1","0.0","-9.199999999999989","2.874","247","93","270","4.875","24","69","12.0",
"852965447","626351440","159543117","561.31","-9.0","2.874","63.2","40.25","258.0","6.71","50.12","934.0","300","143","93","14","1","0.0","-9.0","2.874","243","93","270","4.75","24","68","12.25",
"852965448","626351174","159542927","564.01","-9.199999999999989","2.874","63.2","40.5","260.0","6.71","50.12","933.0","300","143","93","14","1","0.5","-9.199999999999989","2.874","243","93","270","4.75","25","68","12.25",
"852965449","626350897","159542756","566.78","-9.0","2.874","64.2","40.5","260.0","6.71","50.12","934.0","300","142","93","14","1","0.0","-9.0","2.874","249","93","266","4.75","25","68","12.25",
"852965450","626350620","159542602","569.5","-9.0","2.874","64.2","40.5","260.0","6.71","50.12","929.0","300","142","93","14","1","0.0","-9.0","2.874","243","93","266","5.0","25","69","12.625",
"852965451","626350339","159542443","572.28","-8.800000000000011","2.874","64.2","40.5","260.0","6.71","50.12","921.0","300","142","93","14","1","0.0","-8.800000000000011","2.874","250","93","266","5.0","25","70","12.5",
"852965452","626350049","159542325","575.06","-8.800000000000011","2.874","63.2","40.5","260.0","6.71","50.12","919.0","300","142","93","14","1","0.0","-8.800000000000011","2.874","247","93","266","4.875","25","69","12.25",
"852965453","626349760","159542143","577.95","-8.800000000000011","2.874","63.2","40.5","260.0","6.71","50.12","919.0","300","142","93","14","1","0.0","-8.800000000000011","2.874","254","92","268","4.875","25","69","12.375",
"852965454","626349463","159541976","580.88","-8.800000000000011","2.874","63.2","40.5","260.0","6.71","50.03","915.0","300","143","93","14","1","0.0","-8.800000000000011","2.874","254","92","268","4.875","25","69","12.375",
"852965455","626349134","159541835","584.04","-8.800000000000011","2.874","63.2","40.5","260.0","6.71","50.03","916.0","300","143","93","14","1","0.0","-8.800000000000011","2.874","254","92","270","4.875","25","69","12.25",
"852965456","626348814","159541662","587.19","-8.800000000000011","2.874","63.2","40.5","260.0","6.71","50.03","920.0","300","143","93","14","1","0.0","-8.800000000000011","2.874","252","94","272","5.0","25","69","12.125",
"852965457","626348499","159541503","590.26","-8.800000000000011","2.883","63.2","40.75","261.0","6.71","50.03","917.0","300","143","93","14","1","0.5","-8.800000000000011","2.883","252","91","272","5.0","25","69","11.875",
"852965458","626348194","159541362","593.21","-8.800000000000011","2.893","63.2","40.5","260.0","6.71","50.03","940.0","300","144","93","14","1","0.0","-8.800000000000011","2.893","246","93","272","4.75","25","68","12.375",
"852965459","626347850","159541264","596.46","-8.800000000000011","2.902","63.2","40.75","262.0","6.62","50.03","944.0","300","144","93","14","1","0.0","-8.800000000000011","2.902","246","93","268","4.75","25","68","12.375",
