record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852453918","626538606","159552012","6057.06","56.0","2.995","74.0","7.03","1020.0","300","150","89","11","1","0.5","56.0","2.995","40.5","271.0","50.03","250","90","260","5.75","168","74","12.5",
"852453919","626538674","159552550","6060.18","56.200000000000045","2.995","74.0","7.03","1022.0","300","150","89","11","1","0.5","56.200000000000045","2.995","40.5","271.0","50.03","258","90","266","6.0","168","76","12.125",
"852453920","626538720","159553111","6063.4","56.200000000000045","2.995","73.0","7.03","1026.0","300","150","90","11","1","0.0","56.200000000000045","2.995","40.25","269.0","50.03","257","90","264","5.625","168","74","12.25",
"852453921","626538830","159553655","6066.64","56.200000000000045","3.004","73.0","7.03","1024.0","300","151","90","11","1","0.0","56.200000000000045","3.004","40.5","269.0","50.03","264","89","262","5.625","168","74","12.5",
"852453922","626538872","159554159","6069.53","56.39999999999998","3.004","73.0","7.03","1031.0","300","150","90","11","1","0.0","56.39999999999998","3.004","40.5","269.0","50.03","255","90","258","5.75","168","74","12.625",
"852453923","626538982","159554672","6072.59","56.39999999999998","3.014","74.0","7.03","1040.0","300","150","89","11","1","0.5","56.39999999999998","3.014","40.0","268.0","50.03","258","90","260","5.75","168","74","12.5",
"852453924","626539018","159555194","6075.58","56.39999999999998","3.014","74.0","6.9","1039.0","300","150","89","11","1","0.5","56.39999999999998","3.014","40.0","268.0","50.03","259","89","260","5.75","168","74","12.5",
"852453925","626539083","159555715","6078.6","56.60000000000002","3.014","73.0","6.9","1037.0","300","151","90","11","1","0.0","56.60000000000002","3.014","40.25","268.0","50.03","272","90","262","5.625","168","74","12.25",
"852453926","626539099","159556232","6081.54","56.60000000000002","3.023","73.0","6.9","1037.0","300","151","90","11","1","0.0","56.60000000000002","3.023","40.25","268.0","50.03","262","90","262","5.625","168","74","12.125",
"852453927","626539176","159556770","6084.67","56.60000000000002","3.023","73.0","6.9","1032.0","300","151","90","11","1","0.0","56.60000000000002","3.023","40.25","268.0","50.03","256","90","260","5.75","168","74","12.25",
"852453928","626539206","159557294","6087.66","56.60000000000002","3.023","73.0","6.9","1032.0","300","151","90","11","1","0.0","56.60000000000002","3.023","40.25","268.0","50.03","250","90","264","5.75","169","74","12.625",
"852453929","626539288","159557824","6090.77","56.39999999999998","3.023","73.0","6.9","1031.0","300","151","90","11","1","0.0","56.39999999999998","3.023","40.5","270.0","50.03","266","90","264","5.625","169","73","12.625",
"852453930","626539324","159558302","6093.5","56.39999999999998","3.023","73.0","6.9","1030.0","300","151","89","11","1","0.5","56.39999999999998","3.023","40.5","271.0","50.03","254","90","256","5.875","168","75","12.75",
"852453931","626539378","159558775","6096.24","56.200000000000045","3.023","73.0","7.03","1024.0","300","151","90","11","1","0.0","56.200000000000045","3.023","40.5","271.0","50.03","236","88","256","5.875","168","75","13.0",
"852453932","626539419","159559248","6098.96","56.200000000000045","3.014","73.0","7.03","1016.0","300","152","90","11","1","0.0","56.200000000000045","3.014","40.5","271.0","50.03","238","90","256","5.875","168","75","12.75",
"852453933","626539448","159559728","6101.69","56.0","2.995","73.0","7.12","996.0","300","151","90","11","1","0.0","56.0","2.995","40.5","270.0","50.03","249","90","258","5.875","168","75","12.75",
"852453934","626539416","159560237","6104.61","56.0","2.967","73.0","7.12","993.0","300","152","89","11","1","0.5","56.0","2.967","40.5","271.0","50.03","244","89","258","5.875","168","75","12.625",
"852453935","626539491","159560791","6107.76","56.0","2.967","73.0","7.31","961.0","300","151","90","11","1","0.0","56.0","2.967","40.25","269.0","50.03","233","90","258","5.625","168","74","12.75",
"852453936","626539496","159561315","6110.75","56.0","2.967","73.0","7.4","959.0","300","152","90","11","1","0.5","56.0","2.967","40.0","267.0","50.03","225","89","260","5.875","167","75","12.75",
"852453937","626539471","159561813","6113.58","56.0","2.967","73.0","7.4","958.0","300","151","90","11","1","0.5","56.0","2.967","40.0","267.0","50.03","233","90","260","6.0","168","75","12.625",
"852453938","626539481","159562325","6116.5","55.799999999999955","2.967","73.0","7.4","964.0","300","152","90","11","1","0.0","55.799999999999955","2.967","40.25","268.0","50.03","243","89","258","5.875","168","75","12.25",
"852453939","626539503","159562875","6119.63","55.799999999999955","2.967","73.0","7.4","974.0","300","151","90","11","1","0.0","55.799999999999955","2.967","40.25","268.0","50.03","248","89","258","5.875","168","75","12.375",
"852453940","626539500","159563366","6122.42","55.799999999999955","2.967","73.0","7.31","979.0","300","151","90","11","1","0.0","55.799999999999955","2.967","40.25","268.0","50.03","246","89","258","5.875","168","75","12.375",
"852453941","626539532","159563843","6125.15","55.799999999999955","2.967","73.0","7.31","983.0","300","151","90","11","1","0.0","55.799999999999955","2.967","40.25","270.0","50.03","244","88","260","5.75","168","74","12.25",
"852453942","626539565","159564304","6127.79","55.799999999999955","2.967","74.0","7.31","994.0","300","151","89","11","1","0.5","55.799999999999955","2.967","40.5","270.0","50.03","244","88","260","5.75","168","74","12.25",
"852453943","626539690","159564792","6130.76","55.799999999999955","2.967","74.0","7.31","990.0","300","151","89","11","1","0.5","55.799999999999955","2.967","40.5","271.0","50.03","263","89","260","5.75","168","74","12.5",
"852453944","626539824","159565322","6133.96","56.0","2.958","74.0","7.31","987.0","300","151","89","11","1","0.5","56.0","2.958","40.25","270.0","50.03","270","89","260","5.75","169","74","12.5",
"852453945","626539887","159565829","6136.9","56.0","2.958","74.0","7.31","976.0","300","151","89","11","1","0.5","56.0","2.958","40.25","270.0","50.03","270","89","260","5.75","169","74","12.5",
"852453946","626539901","159566328","6139.74","56.200000000000045","2.967","73.0","7.31","974.0","300","151","89","11","1","0.5","56.200000000000045","2.967","40.5","271.0","50.03","285","88","260","6.0","169","75","12.125",
"852453947","626539902","159566850","6142.72","56.39999999999998","2.967","73.0","7.21","977.0","300","152","90","11","1","0.0","56.39999999999998","2.967","40.25","269.0","50.03","287","89","264","5.875","169","75","12.0",
"852453948","626539900","159567384","6145.75","56.60000000000002","2.967","73.0","7.21","981.0","300","151","89","11","1","0.5","56.60000000000002","2.967","40.25","268.0","50.03","283","90","264","5.75","169","74","12.125",
"852453949","626539919","159567930","6148.86","56.799999999999955","2.967","72.2","7.21","984.0","300","151","90","11","1","0.0","56.799999999999955","2.967","40.0","267.0","50.03","275","90","262","5.75","169","74","12.0",
"852453950","626539930","159568436","6151.74","57.0","2.967","72.2","7.12","988.0","300","151","90","11","1","0.0","57.0","2.967","40.25","268.0","50.03","275","89","262","5.75","169","74","12.25",
"852453951","626539925","159568943","6154.63","57.0","2.967","72.2","7.12","989.0","300","150","90","11","1","0.0","57.0","2.967","39.75","264.0","49.93","291","89","262","5.75","169","74","12.25",
"852453952","626539920","159569444","6157.48","57.0","2.967","72.2","7.12","997.0","300","150","90","11","1","0.0","57.0","2.967","40.0","266.0","49.71","299","90","262","5.75","169","74","12.125",
"852453953","626539954","159569967","6160.47","57.200000000000045","2.967","73.0","7.12","994.0","300","151","90","11","1","0.5","57.200000000000045","2.967","39.5","262.0","49.71","301","89","262","5.75","169","74","12.125",
"852453954","626539988","159570506","6163.55","57.200000000000045","2.967","75.0","7.31","994.0","300","151","90","11","1","0.5","57.200000000000045","2.967","39.5","262.0","49.71","292","89","262","5.625","169","74","12.125",
"852453955","626540036","159571046","6166.65","57.200000000000045","2.967","76.0","7.4","997.0","300","151","90","11","1","0.5","57.200000000000045","2.967","39.5","261.0","49.71","291","89","262","5.75","169","74","12.125",
"852453956","626540028","159571617","6169.9","57.200000000000045","2.976","77.0","7.4","1000.0","300","150","90","11","1","0.0","57.200000000000045","2.976","39.25","261.0","49.71","292","89","254","5.75","169","74","12.5",
"852453957","626540037","159572170","6173.05","57.200000000000045","2.995","77.0","7.21","1008.0","300","151","89","11","1","0.5","57.200000000000045","2.995","39.5","263.0","49.71","295","89","256","6.0","169","76","12.25",
"852453958","626540062","159572730","6176.24","57.200000000000045","2.995","76.0","7.21","1008.0","300","151","90","11","1","0.0","57.200000000000045","2.995","39.75","264.0","49.71","283","90","254","6.0","170","76","12.875",
"852453959","626540164","159573245","6179.29","57.39999999999998","2.995","75.0","7.21","1009.0","300","152","90","11","1","0.0","57.39999999999998","2.995","39.75","264.0","49.62","276","90","256","5.875","169","76","12.5",
"852453960","626540222","159573795","6182.47","57.39999999999998","3.004","76.0","7.21","1016.0","300","151","90","11","1","0.0","57.39999999999998","3.004","39.25","261.0","49.62","265","90","260","5.875","170","75","12.5",
"852453961","626540314","159574311","6185.51","57.39999999999998","3.004","76.0","7.21","1020.0","300","152","90","11","1","0.0","57.39999999999998","3.004","39.0","260.0","49.75","256","89","262","5.75","170","74","12.25",
"852453962","626540364","159574899","6188.88","57.39999999999998","3.004","76.0","7.21","1022.0","300","151","89","11","1","0.5","57.39999999999998","3.004","39.25","263.0","49.75","260","90","260","5.75","170","74","12.25",
"852453963","626540405","159575458","6192.08","57.39999999999998","3.004","77.0","7.31","1020.0","300","152","90","11","1","0.0","57.39999999999998","3.004","39.25","261.0","49.84","265","89","260","5.75","170","75","12.125",
"852453964","626540404","159575999","6195.16","57.39999999999998","3.014","78.0","7.5","1023.0","300","151","90","11","1","0.0","57.39999999999998","3.014","39.25","261.0","49.93","267","90","260","5.875","170","75","12.25",
"852453965","626540472","159576547","6198.32","57.39999999999998","3.014","80.0","7.5","1034.0","300","152","89","11","1","0.5","57.39999999999998","3.014","39.0","261.0","49.93","274","88","258","5.875","170","75","12.5",
"852453966","626540466","159577057","6201.22","57.39999999999998","3.014","79.0","7.4","1025.0","300","152","90","11","1","0.0","57.39999999999998","3.014","39.0","260.0","49.93","279","89","256","6.0","170","76","12.5",
"852453967","626540455","159577561","6204.09","57.39999999999998","3.014","77.0","7.21","1027.0","300","152","90","11","1","0.0","57.39999999999998","3.014","39.25","261.0","49.93","269","89","256","6.125","169","77","12.625",
"852453968","626540433","159578073","6207.01","57.200000000000045","3.014","76.0","7.21","1028.0","300","152","90","11","1","0.0","57.200000000000045","3.014","39.0","261.0","49.93","255","90","258","6.0","169","76","12.5",
"852453969","626540536","159578606","6210.14","57.0","3.014","76.0","7.31","1025.0","300","152","90","11","1","0.0","57.0","3.014","38.5","257.0","49.93","249","89","258","5.875","169","76","12.5",
"852453970","626540508","159579100","6212.96","57.0","3.014","78.0","7.4","1024.0","300","153","89","11","1","0.5","57.0","3.014","38.0","254.0","49.93","244","89","260","5.875","169","76","12.5",
"852453971","626540577","159579584","6215.77","56.799999999999955","3.014","77.0","7.4","1018.0","300","152","90","11","1","0.0","56.799999999999955","3.014","38.5","256.0","49.93","254","88","258","5.75","169","74","12.375",
"852453972","626540598","159580038","6218.36","56.799999999999955","3.014","77.0","7.4","1006.0","300","153","91","11","1","0.0","56.799999999999955","3.014","39.0","258.0","49.84","261","89","256","6.0","169","76","12.375",
"852453973","626540686","159580547","6221.34","56.799999999999955","3.014","76.0","7.31","1002.0","300","152","91","11","1","0.0","56.799999999999955","3.014","39.25","260.0","49.84","249","89","256","5.875","169","76","12.5",
"852453974","626540752","159581126","6224.65","56.799999999999955","3.004","76.0","7.4","997.0","300","153","90","11","1","0.5","56.799999999999955","3.004","39.5","261.0","49.84","245","92","256","5.875","169","76","12.625",
"852453975","626540727","159581640","6227.59","56.799999999999955","3.004","76.0","7.4","995.0","300","152","90","11","1","0.5","56.799999999999955","3.004","39.5","263.0","49.75","251","90","256","5.75","169","75","12.375",
"852453976","626540723","159582182","6230.67","56.799999999999955","3.014","75.0","7.4","1000.0","300","153","90","11","1","0.0","56.799999999999955","3.014","39.5","264.0","49.65","256","90","256","5.75","169","75","12.125",
"852453977","626540872","159582741","6234.06","56.799999999999955","3.014","75.0","7.4","1007.0","300","152","90","11","1","0.0","56.799999999999955","3.014","39.75","265.0","49.65","248","89","258","5.875","169","75","12.125",
"852453978","626540896","159583271","6237.08","56.799999999999955","3.014","76.0","7.4","1012.0","300","153","89","11","1","0.5","56.799999999999955","3.014","40.0","268.0","49.65","238","90","260","5.875","169","75","11.875",
"852453979","626540864","159583811","6240.17","56.799999999999955","3.023","76.0","7.31","1023.0","300","153","89","11","1","0.0","56.799999999999955","3.023","40.25","270.0","49.65","231","90","262","5.75","169","75","11.875",
"852453980","626540823","159584308","6243.01","56.799999999999955","3.023","76.0","7.21","1026.0","300","152","89","11","1","0.5","56.799999999999955","3.023","39.75","267.0","49.75","225","90","262","5.75","169","75","11.875",
"852453981","626540866","159584802","6245.83","56.60000000000002","3.023","75.0","7.21","1027.0","300","152","89","11","1","0.5","56.60000000000002","3.023","39.5","265.0","49.75","233","87","262","5.75","169","75","12.375",
"852453982","626540840","159585286","6248.59","56.60000000000002","3.023","75.0","7.21","1027.0","300","152","89","11","1","0.5","56.60000000000002","3.023","39.0","261.0","49.75","235","87","260","5.75","169","75","12.375",
"852453983","626540860","159585763","6251.31","56.39999999999998","3.023","75.0","7.21","1023.0","300","153","89","11","1","0.5","56.39999999999998","3.023","38.75","261.0","49.65","245","88","260","6.125","169","77","12.0",
"852453984","626540853","159586268","6254.18","56.60000000000002","3.014","75.0","7.21","1018.0","300","152","89","11","1","0.5","56.60000000000002","3.014","39.0","262.0","49.65","253","88","260","6.125","169","77","12.0",
"852453985","626540918","159586794","6257.22","56.60000000000002","3.014","75.0","7.31","1015.0","300","153","89","11","1","0.5","56.60000000000002","3.014","39.25","262.0","49.65","265","88","262","5.75","169","75","12.0",
"852453986","626540941","159587358","6260.43","56.799999999999955","3.014","76.0","7.4","1000.0","300","152","89","11","1","0.5","56.799999999999955","3.014","39.25","264.0","49.75","258","89","258","5.875","169","75","12.0",
"852453987","626540980","159587917","6263.59","56.799999999999955","3.014","76.0","7.4","997.0","300","152","89","11","1","0.5","56.799999999999955","3.014","39.0","261.0","50.0","252","89","260","6.0","169","76","12.375",
"852453988","626541003","159588490","6266.78","57.0","3.014","75.0","7.4","998.0","300","152","89","11","1","0.5","57.0","3.014","39.25","264.0","50.0","250","88","258","6.0","170","76","12.625",
"852453989","626540861","159588997","6269.94","56.799999999999955","3.014","75.0","7.31","1000.0","300","152","89","11","1","0.5","56.799999999999955","3.014","39.0","261.0","50.0","253","88","262","6.0","169","76","12.625",
"852453990","626540671","159589431","6272.97","57.0","3.014","75.0","7.31","1006.0","300","152","89","11","1","0.5","57.0","3.014","39.0","262.0","50.0","246","89","262","5.875","169","75","12.375",
"852453991","626540438","159589760","6275.84","56.799999999999955","3.023","74.0","7.21","1007.0","300","152","90","11","1","0.0","56.799999999999955","3.023","39.5","265.0","50.0","257","89","264","5.875","169","75","12.375",
"852453992","626540196","159590081","6278.74","57.0","3.023","75.0","7.21","1017.0","300","152","90","11","1","0.0","57.0","3.023","39.75","265.0","50.0","252","90","262","5.875","169","75","11.875",
"852453993","626539953","159590425","6281.74","56.799999999999955","3.023","75.0","7.12","1021.0","300","152","89","11","1","0.5","56.799999999999955","3.023","39.25","262.0","50.09","251","90","262","5.625","169","74","12.0",
"852453994","626539701","159590785","6284.85","56.799999999999955","3.023","74.0","7.12","1022.0","300","152","89","11","1","0.5","56.799999999999955","3.023","39.25","262.0","50.09","249","89","262","5.625","169","73","12.125",
"852453995","626539445","159591190","6288.17","56.60000000000002","3.023","74.0","7.21","1020.0","300","152","89","11","1","0.5","56.60000000000002","3.023","39.25","263.0","50.0","253","90","258","5.75","169","74","12.25",
"852453996","626539177","159591629","6291.7","56.799999999999955","3.023","74.0","7.21","1017.0","300","153","90","11","1","0.0","56.799999999999955","3.023","39.25","261.0","50.0","251","90","256","5.75","169","74","12.25",
"852453997","626538945","159592019","6294.8","56.60000000000002","3.023","75.0","7.31","1017.0","300","153","89","11","1","0.5","56.60000000000002","3.023","39.0","261.0","50.0","255","89","256","6.0","169","76","12.125",
"852453998","626538711","159592418","6297.95","56.60000000000002","3.032","75.0","7.31","1017.0","300","152","90","11","1","0.0","56.60000000000002","3.032","39.75","266.0","50.0","259","89","258","6.0","169","76","12.125",
"852453999","626538486","159592816","6301.03","56.60000000000002","3.032","75.0","7.21","1036.0","300","153","89","11","1","0.5","56.60000000000002","3.032","39.75","267.0","50.0","249","89","262","5.875","168","75","11.875",
"852454000","626538286","159593205","6303.93","56.60000000000002","3.042","75.0","7.12","1039.0","300","152","89","11","1","0.5","56.60000000000002","3.042","40.0","268.0","50.0","235","88","262","5.75","168","74","11.875",
"852454001","626538064","159593586","6306.93","56.39999999999998","3.042","75.0","7.12","1040.0","300","154","89","11","1","0.5","56.39999999999998","3.042","39.5","265.0","50.0","230","89","262","5.75","168","74","11.75",
"852454002","626537827","159593987","6310.1","56.200000000000045","3.032","75.0","7.12","1040.0","300","153","89","11","1","0.0","56.200000000000045","3.032","39.25","265.0","49.87","222","88","264","5.875","168","75","11.875",
"852454003","626537622","159594297","6312.7","56.0","3.032","77.0","7.21","1029.0","300","153","89","11","1","0.0","56.0","3.032","39.5","266.0","49.87","221","88","264","5.875","168","75","11.875",
"852454004","626537420","159594603","6315.27","56.0","3.032","76.0","7.21","1020.0","300","154","89","11","1","0.0","56.0","3.032","39.5","267.0","49.87","218","88","264","5.875","168","75","12.0",
"852454005","626537199","159594892","6317.91","56.0","3.004","76.0","7.31","1002.0","300","153","89","11","1","0.0","56.0","3.004","39.75","267.0","49.87","217","89","264","5.875","168","75","12.125",
"852454006","626536953","159595103","6320.49","56.0","2.995","76.0","7.4","989.0","300","154","89","11","1","0.0","56.0","2.995","40.0","269.0","49.75","214","88","262","5.875","168","75","12.25",
"852454007","626536670","159595253","6323.26","56.0","2.986","76.0","7.5","965.0","300","153","88","11","1","0.5","56.0","2.986","39.75","269.0","49.65","228","88","262","6.0","168","76","12.25",
"852454008","626536387","159595334","6325.94","56.0","2.967","75.0","7.59","951.0","300","153","89","11","1","0.0","56.0","2.967","39.5","266.0","49.65","228","88","264","5.875","168","75","12.125",
"852454009","626536118","159595403","6328.48","56.0","2.958","75.0","7.68","937.0","300","153","89","11","1","0.0","56.0","2.958","39.25","265.0","49.56","227","86","264","6.0","168","75","11.375",
"852454010","626535847","159595462","6331.03","56.0","2.958","75.0","7.68","925.0","300","153","89","11","1","0.0","56.0","2.958","38.75","261.0","49.46","231","90","266","5.75","168","73","11.875",
"852454011","626535577","159595509","6333.55","56.200000000000045","2.939","75.0","7.81","932.0","300","153","89","11","1","0.0","56.200000000000045","2.939","38.75","262.0","49.46","258","89","260","6.0","169","75","11.875",
"852454012","626535265","159595642","6336.56","56.200000000000045","2.93","76.0","7.9","922.0","300","152","89","11","1","0.0","56.200000000000045","2.93","39.0","262.0","49.46","263","90","264","6.0","169","76","11.375",
"852454013","626534923","159595747","6339.81","56.39999999999998","2.911","75.0","8.09","912.0","300","153","89","11","1","0.0","56.39999999999998","2.911","39.25","264.0","49.59","269","89","260","5.875","169","75","11.875",
"852454014","626534596","159595887","6342.95","56.39999999999998","2.911","77.0","8.18","910.0","300","153","88","11","1","0.5","56.39999999999998","2.911","38.25","259.0","49.59","269","88","264","5.875","169","75","11.625",
"852454015","626534252","159596053","6346.29","56.39999999999998","2.911","79.0","8.37","909.0","300","153","88","11","1","0.5","56.39999999999998","2.911","38.5","260.0","49.59","267","88","262","5.875","169","75","11.625",
"852454016","626533891","159596157","6349.71","56.39999999999998","2.911","79.0","8.28","915.0","300","153","89","11","1","0.0","56.39999999999998","2.911","38.75","260.0","49.68","267","89","260","5.875","169","74","11.875",
"852454017","626533557","159596219","6352.85","56.39999999999998","2.921","78.0","8.18","924.0","300","154","89","11","1","0.0","56.39999999999998","2.921","38.75","261.0","49.68","267","88","260","6.0","169","76","12.125",
"852454018","626533087","159596567","6357.5","56.0","2.93","78.0","8.0","988.0","300","155","89","11","1","0.0","56.0","2.93","38.5","259.0","49.56","273","88","258","6.125","169","77","12.0",
"852454019","626532664","159596643","6361.42","56.0","2.939","79.0","8.0","1012.0","300","154","89","11","1","0.0","56.0","2.939","38.0","255.0","49.56","281","89","256","6.25","169","77","11.75",
"852454020","626532267","159596723","6365.09","56.0","2.958","78.0","7.9","1010.0","300","155","89","11","1","0.5","56.0","2.958","38.25","257.0","49.71","279","88","262","6.125","169","77","11.625",
"852454021","626531912","159596683","6368.38","56.39999999999998","2.976","78.0","7.59","1038.0","300","155","89","11","1","0.0","56.39999999999998","2.976","38.5","259.0","49.87","286","88","260","5.875","169","75","11.875",
"852454022","626531540","159596666","6371.83","56.39999999999998","3.014","78.0","7.31","1091.0","300","154","89","11","1","0.0","56.39999999999998","3.014","38.75","260.0","50.06","285","89","258","5.875","169","75","12.0",
"852454023","626531159","159596673","6375.37","56.799999999999955","3.06","77.0","7.21","1094.0","300","155","89","11","1","0.5","56.799999999999955","3.06","39.25","263.0","50.15","293","90","258","5.875","169","75","12.125",
"852454024","626530789","159596674","6378.82","56.799999999999955","3.219","77.0","7.12","1094.0","300","154","89","11","1","0.5","56.799999999999955","3.219","39.5","264.0","50.15","287","89","262","6.0","169","76","11.75",
"852454025","626530471","159596534","6381.87","57.0","3.219","76.0","7.03","1082.0","300","154","89","11","1","0.5","57.0","3.219","39.75","265.0","50.15","291","88","262","5.75","170","75","11.75",
"852454026","626530092","159596531","6385.39","57.0","3.219","76.0","7.03","1082.0","300","155","90","11","1","0.0","57.0","3.219","39.75","265.0","50.15","279","89","260","5.875","169","75","12.0",
"852454027","626529764","159596426","6388.5","57.0","3.256","76.0","6.9","1085.0","300","154","90","11","1","0.0","57.0","3.256","39.75","265.0","50.15","272","90","260","5.875","169","76","12.375",
"852454028","626529377","159596455","6392.1","57.0","3.172","76.0","6.9","1082.0","300","154","90","11","1","0.0","57.0","3.172","39.25","262.0","50.06","257","90","254","6.0","169","77","12.125",
"852454029","626528947","159596612","6396.15","56.799999999999955","3.256","76.0","6.9","1079.0","300","154","90","11","1","0.0","56.799999999999955","3.256","39.5","264.0","50.15","250","90","254","5.875","169","76","12.0",
"852454030","626528615","159596506","6399.3","56.60000000000002","3.434","77.0","7.03","1078.0","300","154","89","11","1","0.5","56.60000000000002","3.434","38.75","259.0","50.15","248","89","252","5.875","168","76","12.25",
"852454031","626528219","159596595","6403.01","56.39999999999998","3.546","77.0","6.81","1117.0","300","154","89","11","1","0.5","56.39999999999998","3.546","39.0","261.0","50.15","243","91","256","5.875","168","76","12.0",
"852454032","626527903","159596486","6406.01","56.0","3.546","76.0","6.71","1144.0","300","153","89","11","1","0.5","56.0","3.546","38.75","258.0","50.15","236","90","256","5.875","168","75","12.125",
"852454033","626527580","159596442","6409.04","56.0","3.527","77.0","6.53","1157.0","300","153","89","11","1","0.5","56.0","3.527","38.5","257.0","50.15","229","89","256","6.0","168","77","12.5",
"852454034","626527253","159596383","6412.11","55.60000000000002","3.49","77.0","6.53","1162.0","300","153","89","11","1","0.5","55.60000000000002","3.49","38.5","257.0","50.15","236","89","252","6.0","167","77","12.5",
"852454035","626526954","159596239","6415.0","55.60000000000002","3.387","77.0","6.53","1166.0","300","154","89","11","1","0.0","55.60000000000002","3.387","38.75","261.0","50.06","229","90","252","6.25","167","78","12.5",
"852454036","626526651","159596080","6417.95","55.200000000000045","3.368","76.0","6.62","1126.0","300","153","89","11","1","0.5","55.200000000000045","3.368","39.0","261.0","50.06","222","90","258","6.25","167","78","12.5",
"852454037","626526303","159596059","6421.2","55.200000000000045","3.294","76.0","6.62","1111.0","300","154","89","11","1","0.5","55.200000000000045","3.294","39.25","263.0","50.06","212","89","258","6.0","167","76","12.375",
"852454038","626525993","159595971","6424.13","55.0","3.275","76.0","6.71","1094.0","300","153","89","11","1","0.5","55.0","3.275","39.5","266.0","50.06","217","89","258","6.0","167","76","12.375",
"852454039","626525682","159595829","6427.13","55.200000000000045","3.238","75.0","6.71","1070.0","300","153","89","11","1","0.5","55.200000000000045","3.238","39.5","264.0","50.06","208","89","258","5.875","167","75","12.25",
"852454040","626525327","159595829","6430.44","55.0","3.219","75.0","6.81","1063.0","300","155","89","11","1","0.5","55.0","3.219","38.75","260.0","49.96","210","89","258","5.875","167","75","12.25",
"852454041","626525014","159595723","6433.42","55.200000000000045","3.172","75.0","6.81","1057.0","300","153","90","11","1","0.0","55.200000000000045","3.172","38.5","258.0","49.96","211","91","256","6.0","167","76","12.25",
"852454042","626524697","159595616","6436.44","55.39999999999998","3.163","75.0","6.9","1044.0","300","153","90","11","1","0.0","55.39999999999998","3.163","38.75","259.0","49.96","222","89","258","6.0","168","76","12.125",
"852454043","626524374","159595535","6439.48","55.60000000000002","3.163","75.0","6.9","1044.0","300","153","89","11","1","0.5","55.60000000000002","3.163","39.25","263.0","49.96","222","89","258","6.0","168","76","12.125",
"852454044","626524083","159595400","6442.29","55.799999999999955","3.154","75.0","7.03","1044.0","300","154","89","11","1","0.5","55.799999999999955","3.154","38.75","259.0","49.96","236","89","254","6.0","168","76","12.5",
"852454045","626523751","159595387","6445.36","56.0","3.144","76.0","7.03","1038.0","300","154","89","11","1","0.5","56.0","3.144","38.75","258.0","49.96","260","90","254","6.125","169","77","12.125",
"852454046","626523439","159595286","6448.33","56.200000000000045","3.126","75.0","7.12","1029.0","300","153","90","11","1","0.0","56.200000000000045","3.126","39.0","260.0","49.96","265","91","260","6.125","169","77","11.875",
"852454047","626523151","159595110","6451.2","56.200000000000045","3.116","75.0","7.12","1017.0","300","153","90","11","1","0.0","56.200000000000045","3.116","39.75","264.0","50.06","263","90","254","5.75","169","74","12.625",
"852454048","626522852","159595009","6454.04","56.200000000000045","3.116","75.0","7.12","1019.0","300","153","90","11","1","0.0","56.200000000000045","3.116","39.5","264.0","50.15","266","88","254","5.875","168","76","12.625",
"852454049","626522550","159594900","6456.93","56.0","3.107","75.0","7.12","1021.0","300","153","89","11","1","0.5","56.0","3.107","39.5","265.0","50.15","263","88","256","5.875","168","76","12.625",
"852454050","626522232","159594778","6459.97","56.0","3.098","75.0","7.21","1010.0","300","154","89","11","1","0.5","56.0","3.098","39.5","264.0","50.15","266","89","256","5.75","168","74","12.625",
"852454051","626521880","159594774","6463.22","56.0","3.088","74.0","7.21","1005.0","300","154","90","11","1","0.5","56.0","3.088","39.75","264.0","50.31","273","89","258","5.75","168","74","12.625",
"852454052","626521576","159594641","6466.15","55.799999999999955","3.088","74.0","7.21","1000.0","300","153","90","11","1","0.5","55.799999999999955","3.088","39.75","264.0","50.43","272","90","256","5.875","168","75","12.5",
"852454053","626521259","159594562","6469.14","55.799999999999955","3.088","75.0","7.21","1002.0","300","154","90","11","1","0.0","55.799999999999955","3.088","39.5","264.0","50.43","272","90","256","5.875","168","75","12.5",
"852454054","626520966","159594426","6471.98","55.799999999999955","3.088","75.0","7.21","1008.0","300","153","90","11","1","0.0","55.799999999999955","3.088","40.0","268.0","50.43","279","89","258","5.875","168","75","12.25",
"852454055","626520673","159594313","6474.79","55.799999999999955","3.079","75.0","7.21","1021.0","300","153","89","11","1","0.5","55.799999999999955","3.079","39.5","265.0","50.43","269","89","258","5.875","168","75","12.25",
"852454056","626520380","159594211","6477.58","56.0","3.07","75.0","7.21","1021.0","300","153","89","11","1","0.5","56.0","3.07","40.0","267.0","50.43","282","89","260","5.875","168","75","12.25",
"852454057","626520101","159594051","6480.34","56.0","3.06","75.0","7.21","1014.0","300","153","89","11","1","0.5","56.0","3.06","39.75","267.0","50.43","280","89","258","5.875","168","75","12.125",
