record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"854526854","626375158","159544167","298.6","58.799999999999955","3.06","68.2","40.25","268.0","7.03","49.9","933.0","300","141","90","19","1","0.0","58.799999999999955","3.06","0","0","0","0.0",
"854526855","626374858","159543997","301.56","58.799999999999955","3.023","69.2","40.5","268.0","7.12","49.9","928.0","300","141","90","19","1","0.0","58.799999999999955","3.023","0","0","0","0.0",
"854526856","626374567","159543838","304.42","59.0","3.023","70.2","40.25","268.0","7.12","49.9","940.0","300","142","90","19","1","0.0","59.0","3.023","0","0","0","0.0",
"854526857","626374267","159543672","307.38","59.200000000000045","3.014","71.2","40.0","269.0","7.21","49.9","951.0","300","140","89","19","1","0.5","59.200000000000045","3.014","0","0","0","0.0",
"854526858","626373984","159543499","310.19","59.200000000000045","3.014","70.2","40.0","268.0","7.03","49.81","966.0","300","141","89","19","1","0.0","59.200000000000045","3.014","0","0","0","0.0",
"854526859","626373694","159543323","313.08","59.200000000000045","3.004","70.2","40.25","269.0","7.03","49.81","966.0","300","142","90","18","1","0.0","59.200000000000045","3.004","0","0","0","0.0",
"854526860","626373426","159543129","315.8","59.200000000000045","2.995","69.2","40.75","272.0","6.9","49.81","971.0","300","142","90","18","1","0.0","59.200000000000045","2.995","0","0","0","0.0",
"854526861","626373169","159542923","318.47","59.200000000000045","2.986","69.2","40.5","271.0","6.9","49.71","974.0","300","142","90","18","1","0.0","59.200000000000045","2.986","0","0","0","0.0",
"854526862","626372913","159542722","321.12","59.200000000000045","2.976","69.2","40.5","271.0","6.9","49.71","971.0","300","142","89","18","1","0.5","59.200000000000045","2.976","0","0","0","0.0",
"854526863","626372683","159542499","323.6","59.0","2.976","68.2","40.25","270.0","6.9","49.71","965.0","300","142","90","18","1","0.0","59.0","2.976","0","0","0","0.0",
"854526864","626372425","159542292","326.28","59.200000000000045","2.967","68.2","40.25","269.0","6.9","49.71","955.0","300","143","90","18","1","0.0","59.200000000000045","2.967","0","0","0","0.0",
"854526865","626372152","159542088","329.08","59.0","2.958","68.2","40.0","268.0","6.9","49.71","951.0","300","143","90","18","1","0.0","59.0","2.958","0","0","0","0.0",
"854526866","626371877","159541893","331.87","59.200000000000045","2.939","67.2","40.0","267.0","6.9","49.71","946.0","300","143","90","18","1","0.0","59.200000000000045","2.939","0","0","0","0.0",
"854526867","626371656","159541663","334.29","59.200000000000045","2.939","67.2","40.25","268.0","7.03","49.71","939.0","300","143","90","18","1","0.0","59.200000000000045","2.939","0","0","0","0.0",
"854526868","626371385","159541486","337.02","59.39999999999998","2.93","67.2","40.5","269.0","7.12","49.71","937.0","300","143","90","18","1","0.0","59.39999999999998","2.93","0","0","0","0.0",
"854526869","626371109","159541292","339.81","59.39999999999998","2.93","68.2","40.5","271.0","7.12","49.71","942.0","300","143","90","18","1","0.0","59.39999999999998","2.93","0","0","0","0.0",
"854526870","626370847","159541110","342.46","59.60000000000002","2.921","68.2","40.75","271.0","7.12","49.81","942.0","300","143","90","18","1","0.0","59.60000000000002","2.921","0","0","0","0.0",
"854526871","626370573","159540922","345.23","59.60000000000002","2.921","68.2","40.5","270.0","7.12","49.9","941.0","300","143","90","18","1","0.0","59.60000000000002","2.921","0","0","0","0.0",
"854526872","626370293","159540754","348.01","59.60000000000002","2.911","68.2","40.75","272.0","7.12","49.9","939.0","300","143","90","18","1","0.0","59.60000000000002","2.911","0","0","0","0.0",
"854526873","626369997","159540590","350.93","59.60000000000002","2.911","69.2","41.0","273.0","7.12","49.9","940.0","300","143","90","18","1","0.0","59.60000000000002","2.911","0","0","0","0.0",
"854526874","626369710","159540411","353.79","59.799999999999955","2.911","69.2","40.5","272.0","7.12","49.9","945.0","300","143","89","18","1","0.5","59.799999999999955","2.911","0","0","0","0.0",
"854526875","626369407","159540237","356.78","59.60000000000002","2.902","69.2","40.25","272.0","7.12","49.9","950.0","300","143","89","18","1","0.0","59.60000000000002","2.902","0","0","0","0.0",
"854526876","626369082","159540086","359.93","59.799999999999955","2.883","69.2","40.5","273.0","7.12","49.9","949.0","300","143","89","18","1","0.0","59.799999999999955","2.883","0","0","0","0.0",
"854526877","626368702","159539989","363.47","59.60000000000002","2.883","69.2","40.5","273.0","7.12","49.9","953.0","300","143","89","18","1","0.5","59.60000000000002","2.883","0","0","0","0.0",
"854526878","626368466","159539745","366.07","59.60000000000002","2.893","68.2","40.5","271.0","7.03","49.9","958.0","300","143","89","18","1","0.5","59.60000000000002","2.893","0","0","0","0.0",
"854526879","626368215","159539495","368.81","59.39999999999998","2.893","68.2","40.75","272.0","6.9","49.9","980.0","300","144","89","18","1","0.5","59.39999999999998","2.893","0","0","0","0.0",
"854526880","626368065","159539146","371.11","59.60000000000002","2.865","69.2","40.5","270.0","7.03","49.9","973.0","300","143","89","18","1","0.5","59.60000000000002","2.865","0","0","0","0.0",
"854526881","626367844","159538881","373.64","59.60000000000002","2.865","69.2","40.25","269.0","7.12","49.9","958.0","300","143","89","18","1","0.5","59.60000000000002","2.865","0","0","0","0.0",
"854526882","626367567","159538716","376.39","59.60000000000002","2.865","69.2","40.25","268.0","7.31","49.9","924.0","300","143","90","18","1","0.0","59.60000000000002","2.865","0","0","0","0.0",
"854526883","626367257","159538590","379.37","59.60000000000002","2.865","69.2","40.25","268.0","7.4","49.9","919.0","300","143","90","18","1","0.0","59.60000000000002","2.865","0","0","0","0.0",
"854526884","626366954","159538505","382.23","59.60000000000002","2.865","69.2","40.0","266.0","7.31","49.9","918.0","300","143","90","17","1","0.0","59.60000000000002","2.865","0","0","0","0.0",
"854526885","626366653","159538469","385.05","59.39999999999998","2.865","69.2","40.5","269.0","7.31","49.9","924.0","300","143","90","17","1","0.0","59.39999999999998","2.865","0","0","0","0.0",
"854526886","626366329","159538498","388.07","59.60000000000002","2.865","69.2","40.25","269.0","7.31","49.9","933.0","300","143","89","17","1","0.5","59.60000000000002","2.865","0","0","0","0.0",
"854526887","626366009","159538529","391.06","59.60000000000002","2.874","69.2","40.25","269.0","7.21","49.9","941.0","300","143","89","17","1","0.5","59.60000000000002","2.874","0","0","0","0.0",
"854526888","626365703","159538564","393.92","59.799999999999955","2.893","69.2","40.5","270.0","7.12","49.9","963.0","300","144","89","17","1","0.5","59.799999999999955","2.893","0","0","0","0.0",
"854526889","626365376","159538631","396.98","59.60000000000002","2.893","69.2","40.5","270.0","7.12","49.9","959.0","300","144","90","17","1","0.0","59.60000000000002","2.893","0","0","0","0.0",
"854526890","626365055","159538674","399.98","59.60000000000002","2.893","69.2","40.75","269.0","7.12","49.9","961.0","300","144","90","17","1","0.5","59.60000000000002","2.893","0","0","0","0.0",
"854526891","626364621","159538851","404.11","59.60000000000002","2.893","70.2","40.25","268.0","7.03","49.9","977.0","300","144","90","17","1","0.5","59.60000000000002","2.893","0","0","0","0.0",
"854526892","626364181","159538986","408.26","59.799999999999955","2.902","69.2","40.0","267.0","6.9","50.0","985.0","300","145","89","17","1","0.5","59.799999999999955","2.902","0","0","0","0.0",
