record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852200046","626322239","160444372","15979.01","63.39999999999998","2.883","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","86","8","1","0.0","63.39999999999998","2.883","0","0","0","0.0","0","0","0.0",
"852200047","626322490","160444033","15982.04","63.39999999999998","2.883","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","86","8","1","0.0","63.39999999999998","2.883","0","0","0","0.0","0","0","0.0",
"852200048","626322734","160443667","15985.13","63.200000000000045","2.883","79.0","39.75","276.0","7.68","50.21","1011.0","300","137","86","8","1","0.0","63.200000000000045","2.883","0","0","0","0.0","0","0","0.0",
"852200049","626322976","160443305","15988.18","63.200000000000045","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","137","86","8","1","0.0","63.200000000000045","2.893","0","0","0","0.0","0","0","0.0",
"852200050","626323232","160442977","15991.21","63.0","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","136","85","8","1","0.0","63.0","2.893","0","0","0","0.0","0","0","0.0",
"852200051","626323469","160442671","15994.02","63.0","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","136","84","8","1","0.0","63.0","2.902","0","0","0","0.0","0","0","0.0",
"852200052","626323680","160442320","15996.81","63.0","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","136","84","8","1","0.0","63.0","2.902","0","0","0","0.0","0","0","0.0",
"852200053","626323877","160441950","15999.58","62.799999999999955","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","136","85","8","1","0.0","62.799999999999955","2.902","0","0","0","0.0","0","0","0.0",
"852200054","626324083","160441624","16002.24","62.799999999999955","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","136","85","8","1","0.0","62.799999999999955","2.902","0","0","0","0.0","0","0","0.0",
"852200055","626324237","160441238","16004.83","62.60000000000002","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","136","85","8","1","0.0","62.60000000000002","2.902","0","0","0","0.0","0","0","0.0",
"852200056","626324395","160440812","16007.63","62.60000000000002","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","137","85","8","1","0.0","62.60000000000002","2.902","0","0","0","0.0","0","0","0.0",
"852200057","626324582","160440367","16010.68","62.60000000000002","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","137","85","8","1","0.0","62.60000000000002","2.902","0","0","0","0.0","0","0","0.0",
"852200058","626324841","160439976","16013.95","62.60000000000002","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","86","8","1","0.0","62.60000000000002","2.893","0","0","0","0.0","0","0","0.0",
"852200059","626325103","160439658","16017.0","62.39999999999998","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","86","8","1","0.0","62.39999999999998","2.902","0","0","0","0.0","0","0","0.0",
"852200060","626325341","160439308","16019.96","62.39999999999998","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.39999999999998","2.911","0","0","0","0.0","0","0","0.0",
"852200061","626325586","160439013","16022.8","62.39999999999998","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.39999999999998","2.911","0","0","0","0.0","0","0","0.0",
"852200062","626325793","160438649","16025.59","62.200000000000045","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.200000000000045","2.911","0","0","0","0.0","0","0","0.0",
"852200063","626326027","160438342","16028.39","62.200000000000045","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.200000000000045","2.911","0","0","0","0.0","0","0","0.0",
"852200064","626326215","160437931","16031.3","62.0","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.0","2.911","0","0","0","0.0","0","0","0.0",
"852200065","626326405","160437577","16033.98","62.0","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.0","2.911","0","0","0","0.0","0","0","0.0",
"852200066","626326594","160437229","16036.61","62.0","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.0","2.911","0","0","0","0.0","0","0","0.0",
"852200067","626326795","160436806","16039.63","62.0","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","85","8","1","0.0","62.0","2.902","0","0","0","0.0","0","0","0.0",
"852200068","626326972","160436309","16042.85","62.0","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","85","8","1","0.0","62.0","2.893","0","0","0","0.0","0","0","0.0",
"852200069","626327182","160435918","16045.81","62.0","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","85","8","1","0.0","62.0","2.893","0","0","0","0.0","0","0","0.0",
"852200070","626327421","160435574","16048.78","62.0","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","85","8","1","0.0","62.0","2.893","0","0","0","0.0","0","0","0.0",
"852200071","626327639","160435203","16051.7","61.799999999999955","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","85","8","1","0.0","61.799999999999955","2.893","0","0","0","0.0","0","0","0.0",
"852200072","626327872","160434847","16054.67","61.799999999999955","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","85","8","1","0.0","61.799999999999955","2.893","0","0","0","0.0","0","0","0.0",
"852200073","626328071","160434389","16057.86","61.799999999999955","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","140","85","8","1","0.0","61.799999999999955","2.893","0","0","0","0.0","0","0","0.0",
"852200074","626328260","160433973","16060.8","61.799999999999955","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","140","85","8","1","0.0","61.799999999999955","2.893","0","0","0","0.0","0","0","0.0",
"852200075","626328430","160433495","16063.92","61.799999999999955","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","140","86","8","1","0.0","61.799999999999955","2.893","0","0","0","0.0","0","0","0.0",
"852200076","626328638","160433104","16066.87","61.799999999999955","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","140","86","8","1","0.0","61.799999999999955","2.902","0","0","0","0.0","0","0","0.0",
"852200077","626328834","160432670","16069.93","62.0","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","140","85","8","1","0.0","62.0","2.902","0","0","0","0.0","0","0","0.0",
"852200078","626329077","160432431","16072.56","62.0","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","140","85","8","1","0.0","62.0","2.902","0","0","0","0.0","0","0","0.0",
"852200079","626329282","160432072","16075.36","62.0","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","140","85","8","1","0.0","62.0","2.902","0","0","0","0.0","0","0","0.0",
"852200080","626329493","160431761","16078.01","62.200000000000045","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","140","85","8","1","0.0","62.200000000000045","2.902","0","0","0","0.0","0","0","0.0",
"852200081","626329666","160431407","16080.59","62.200000000000045","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.200000000000045","2.902","0","0","0","0.0","0","0","0.0",
"852200082","626329856","160431082","16083.14","62.200000000000045","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.200000000000045","2.893","0","0","0","0.0","0","0","0.0",
"852200083","626330029","160430695","16085.87","62.0","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","85","8","1","0.0","62.0","2.893","0","0","0","0.0","0","0","0.0",
"852200084","626330158","160430160","16089.06","62.0","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","85","8","1","0.0","62.0","2.893","0","0","0","0.0","0","0","0.0",
"852200085","626330376","160429747","16092.17","62.0","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.0","2.893","0","0","0","0.0","0","0","0.0",
"852200086","626330578","160429284","16095.4","62.0","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","86","8","1","0.0","62.0","2.893","0","0","0","0.0","0","0","0.0",
"852200087","626330737","160428680","16099.08","61.799999999999955","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","85","8","1","0.0","61.799999999999955","2.893","0","0","0","0.0","0","0","0.0",
"852200088","626330927","160428358","16101.63","61.799999999999955","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","84","8","1","0.0","61.799999999999955","2.902","0","0","0","0.0","0","0","0.0",
"852200089","626331099","160427872","16104.81","61.60000000000002","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","84","8","1","0.0","61.60000000000002","2.911","0","0","0","0.0","0","0","0.0",
"852200090","626331300","160427593","16107.25","61.60000000000002","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","85","8","1","0.0","61.60000000000002","2.911","0","0","0","0.0","0","0","0.0",
"852200091","626331504","160427273","16109.89","61.39999999999998","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","85","8","1","0.0","61.39999999999998","2.911","0","0","0","0.0","0","0","0.0",
"852200092","626331690","160426833","16112.93","61.39999999999998","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","85","8","1","0.0","61.39999999999998","2.911","0","0","0","0.0","0","0","0.0",
"852200093","626331913","160426504","16115.73","61.39999999999998","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","85","8","1","0.0","61.39999999999998","2.911","0","0","0","0.0","0","0","0.0",
"852200094","626332133","160426122","16118.71","61.39999999999998","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","85","8","1","0.0","61.39999999999998","2.911","0","0","0","0.0","0","0","0.0",
"852200095","626332333","160425617","16122.12","61.39999999999998","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","137","85","8","1","0.0","61.39999999999998","2.911","0","0","0","0.0","0","0","0.0",
"852200096","626332496","160425182","16125.0","61.39999999999998","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","137","85","8","1","0.0","61.39999999999998","2.911","0","0","0","0.0","0","0","0.0",
"852200097","626332621","160424775","16127.54","61.60000000000002","2.921","79.0","39.75","276.0","7.68","50.21","1011.0","300","137","85","8","1","0.0","61.60000000000002","2.921","0","0","0","0.0","0","0","0.0",
"852200098","626332812","160424393","16130.34","61.60000000000002","2.921","79.0","39.75","276.0","7.68","50.21","1011.0","300","137","84","8","1","0.0","61.60000000000002","2.921","0","0","0","0.0","0","0","0.0",
"852200099","626333002","160424043","16133.0","61.60000000000002","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","137","84","8","1","0.0","61.60000000000002","2.911","0","0","0","0.0","0","0","0.0",
"852200100","626333157","160423630","16135.73","61.60000000000002","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","85","8","1","0.0","61.60000000000002","2.911","0","0","0","0.0","0","0","0.0",
"852200101","626333242","160423092","16138.73","61.60000000000002","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","138","85","8","1","0.0","61.60000000000002","2.911","0","0","0","0.0","0","0","0.0",
"852200102","626333350","160422611","16141.55","61.60000000000002","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","139","85","8","1","0.0","61.60000000000002","2.911","0","0","0","0.0","0","0","0.0",
"852200103","626333517","160422184","16144.4","61.60000000000002","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","140","84","8","1","0.0","61.60000000000002","2.911","0","0","0","0.0","0","0","0.0",
"852200104","626333761","160421947","16147.02","61.60000000000002","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","141","84","8","1","0.0","61.60000000000002","2.911","0","0","0","0.0","0","0","0.0",
"852200105","626334024","160421703","16149.81","61.60000000000002","2.911","79.0","39.75","276.0","7.68","50.21","1011.0","300","141","85","8","1","0.0","61.60000000000002","2.911","0","0","0","0.0","0","0","0.0",
"852200106","626334231","160421355","16152.57","61.799999999999955","2.902","79.0","39.75","276.0","7.68","50.21","1011.0","300","142","86","8","1","0.0","61.799999999999955","2.902","0","0","0","0.0","0","0","0.0",
"852200107","626334395","160421041","16154.92","61.799999999999955","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","142","86","8","1","0.0","61.799999999999955","2.893","0","0","0","0.0","0","0","0.0",
"852200108","626334544","160420790","16156.91","61.799999999999955","2.893","79.0","39.75","276.0","7.68","50.21","1011.0","300","144","85","8","1","0.0","61.799999999999955","2.893","0","0","0","0.0","0","0","0.0",
"852200109","626334684","160420436","16159.3","61.799999999999955","2.883","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","85","8","1","0.0","61.799999999999955","2.883","0","0","0","0.0","0","0","0.0",
"852200110","626334930","160420174","16162.03","61.799999999999955","2.865","79.0","39.75","276.0","7.68","50.21","1011.0","300","146","85","8","1","0.0","61.799999999999955","2.865","0","0","0","0.0","0","0","0.0",
"852200111","626335177","160419916","16164.76","61.799999999999955","2.855","79.0","39.75","276.0","7.68","50.21","1011.0","300","146","85","8","1","0.0","61.799999999999955","2.855","0","0","0","0.0","0","0","0.0",
"852200112","626335431","160419588","16167.77","61.799999999999955","2.855","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","85","8","1","0.0","61.799999999999955","2.855","0","0","0","0.0","0","0","0.0",
"852200113","626335669","160419358","16170.34","61.799999999999955","2.855","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","85","8","1","0.0","61.799999999999955","2.855","0","0","0","0.0","0","0","0.0",
"852200114","626335884","160419141","16172.69","61.799999999999955","2.846","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","85","8","1","0.0","61.799999999999955","2.846","0","0","0","0.0","0","0","0.0",
"852200115","626336143","160418933","16175.37","61.799999999999955","2.846","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","85","8","1","0.0","61.799999999999955","2.846","0","0","0","0.0","0","0","0.0",
"852200116","626336375","160418702","16177.91","61.799999999999955","2.827","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","85","8","1","0.0","61.799999999999955","2.827","0","0","0","0.0","0","0","0.0",
"852200117","626336574","160418324","16180.73","61.799999999999955","2.827","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","85","8","1","0.0","61.799999999999955","2.827","0","0","0","0.0","0","0","0.0",
"852200118","626336824","160418066","16183.48","61.799999999999955","2.818","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","84","8","1","0.0","61.799999999999955","2.818","0","0","0","0.0","0","0","0.0",
"852200119","626336954","160417423","16187.11","62.0","2.818","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","84","8","1","0.0","62.0","2.818","0","0","0","0.0","0","0","0.0",
"852200120","626337106","160416886","16190.41","61.799999999999955","2.818","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","84","8","1","0.0","61.799999999999955","2.818","0","0","0","0.0","0","0","0.0",
"852200121","626337337","160416579","16193.18","61.799999999999955","2.827","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.799999999999955","2.827","0","0","0","0.0","0","0","0.0",
"852200122","626337509","160416154","16196.05","61.799999999999955","2.837","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.799999999999955","2.837","0","0","0","0.0","0","0","0.0",
"852200123","626337653","160415611","16199.36","61.799999999999955","2.837","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.799999999999955","2.837","0","0","0","0.0","0","0","0.0",
"852200124","626337896","160415288","16202.28","61.799999999999955","2.837","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.799999999999955","2.837","0","0","0","0.0","0","0","0.0",
"852200125","626338109","160414955","16205.03","62.0","2.846","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","62.0","2.846","0","0","0","0.0","0","0","0.0",
"852200126","626338374","160414739","16207.74","62.0","2.846","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","62.0","2.846","0","0","0","0.0","0","0","0.0",
"852200127","626338586","160414361","16210.66","62.0","2.846","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","62.0","2.846","0","0","0","0.0","0","0","0.0",
"852200128","626338806","160414053","16213.35","61.799999999999955","2.855","79.0","39.75","276.0","7.68","50.21","1011.0","300","152","85","8","1","0.0","61.799999999999955","2.855","0","0","0","0.0","0","0","0.0",
"852200129","626339005","160413701","16216.08","61.799999999999955","2.855","79.0","39.75","276.0","7.68","50.21","1011.0","300","152","85","8","1","0.0","61.799999999999955","2.855","0","0","0","0.0","0","0","0.0",
"852200130","626339182","160413357","16218.64","61.799999999999955","2.855","79.0","39.75","276.0","7.68","50.21","1011.0","300","152","85","8","1","0.0","61.799999999999955","2.855","0","0","0","0.0","0","0","0.0",
"852200131","626339358","160412976","16221.36","61.799999999999955","2.846","79.0","39.75","276.0","7.68","50.21","1011.0","300","152","86","8","1","0.0","61.799999999999955","2.846","0","0","0","0.0","0","0","0.0",
"852200132","626339512","160412501","16224.38","61.799999999999955","2.837","79.0","39.75","276.0","7.68","50.21","1011.0","300","152","86","8","1","0.0","61.799999999999955","2.837","0","0","0","0.0","0","0","0.0",
"852200133","626339749","160412239","16227.01","61.60000000000002","2.837","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","86","8","1","0.0","61.60000000000002","2.837","0","0","0","0.0","0","0","0.0",
"852200134","626339988","160411853","16230.14","61.60000000000002","2.837","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","85","8","1","0.0","61.60000000000002","2.837","0","0","0","0.0","0","0","0.0",
"852200135","626340213","160411492","16233.07","61.60000000000002","2.837","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","85","8","1","0.0","61.60000000000002","2.837","0","0","0","0.0","0","0","0.0",
"852200136","626340441","160411163","16235.89","61.60000000000002","2.846","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","85","8","1","0.0","61.60000000000002","2.846","0","0","0","0.0","0","0","0.0",
"852200137","626340658","160410845","16238.61","61.39999999999998","2.846","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.39999999999998","2.846","0","0","0","0.0","0","0","0.0",
"852200138","626340873","160410538","16241.27","61.39999999999998","2.846","79.0","39.75","276.0","7.68","50.21","1011.0","300","152","84","8","1","0.0","61.39999999999998","2.846","0","0","0","0.0","0","0","0.0",
"852200139","626341093","160410196","16244.1","61.200000000000045","2.837","79.0","39.75","276.0","7.68","50.21","1011.0","300","152","84","8","1","0.0","61.200000000000045","2.837","0","0","0","0.0","0","0","0.0",
"852200140","626341311","160409830","16247.0","61.0","2.827","79.0","39.75","276.0","7.68","50.21","1011.0","300","153","84","8","1","0.0","61.0","2.827","0","0","0","0.0","0","0","0.0",
"852200141","626341514","160409472","16249.79","61.0","2.827","79.0","39.75","276.0","7.68","50.21","1011.0","300","153","84","8","1","0.0","61.0","2.827","0","0","0","0.0","0","0","0.0",
"852200142","626341736","160409167","16252.48","61.0","2.827","79.0","39.75","276.0","7.68","50.21","1011.0","300","153","84","8","1","0.0","61.0","2.827","0","0","0","0.0","0","0","0.0",
"852200143","626341934","160408853","16255.05","61.0","2.827","79.0","39.75","276.0","7.68","50.21","1011.0","300","153","84","8","1","0.0","61.0","2.827","0","0","0","0.0","0","0","0.0",
"852200144","626342116","160408628","16257.17","60.799999999999955","2.818","79.0","39.75","276.0","7.68","50.21","1011.0","300","153","85","8","1","0.0","60.799999999999955","2.818","0","0","0","0.0","0","0","0.0",
"852200145","626342315","160408464","16259.24","60.799999999999955","2.818","79.0","39.75","276.0","7.68","50.21","1011.0","300","153","85","8","1","0.0","60.799999999999955","2.818","0","0","0","0.0","0","0","0.0",
"852200146","626342565","160408300","16261.76","61.0","2.799","79.0","39.75","276.0","7.68","50.21","1011.0","300","152","84","8","1","0.0","61.0","2.799","0","0","0","0.0","0","0","0.0",
"852200147","626342848","160408148","16264.54","61.0","2.771","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","84","8","1","0.0","61.0","2.771","0","0","0","0.0","0","0","0.0",
"852200148","626343091","160407977","16267.0","61.200000000000045","2.771","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","84","8","1","0.0","61.200000000000045","2.771","0","0","0","0.0","0","0","0.0",
"852200149","626343343","160407813","16269.53","61.200000000000045","2.771","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","84","8","1","0.0","61.200000000000045","2.771","0","0","0","0.0","0","0","0.0",
"852200150","626343589","160407620","16272.05","61.39999999999998","2.762","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","85","8","1","0.0","61.39999999999998","2.762","0","0","0","0.0","0","0","0.0",
"852200151","626343832","160407425","16274.57","61.39999999999998","2.753","79.0","39.75","276.0","7.68","50.21","1011.0","300","149","85","8","1","0.0","61.39999999999998","2.753","0","0","0","0.0","0","0","0.0",
"852200152","626344048","160407117","16277.24","61.39999999999998","2.753","79.0","39.75","276.0","7.68","50.21","1011.0","300","149","84","8","1","0.0","61.39999999999998","2.753","0","0","0","0.0","0","0","0.0",
"852200153","626344237","160406841","16279.6","61.60000000000002","2.743","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","84","8","1","0.0","61.60000000000002","2.743","0","0","0","0.0","0","0","0.0",
"852200154","626344438","160406532","16282.17","61.39999999999998","2.734","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","85","8","1","0.0","61.39999999999998","2.734","0","0","0","0.0","0","0","0.0",
"852200155","626344652","160406144","16285.13","61.39999999999998","2.725","79.0","39.75","276.0","7.68","50.21","1011.0","300","149","85","8","1","0.0","61.39999999999998","2.725","0","0","0","0.0","0","0","0.0",
"852200156","626344868","160405929","16287.48","61.39999999999998","2.715","79.0","39.75","276.0","7.68","50.21","1011.0","300","149","85","8","1","0.0","61.39999999999998","2.715","0","0","0","0.0","0","0","0.0",
"852200157","626345076","160405526","16290.46","61.39999999999998","2.706","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","84","8","1","0.0","61.39999999999998","2.706","0","0","0","0.0","0","0","0.0",
"852200158","626345270","160405187","16293.1","61.39999999999998","2.697","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","84","8","1","0.0","61.39999999999998","2.697","0","0","0","0.0","0","0","0.0",
"852200159","626345473","160404871","16295.71","61.200000000000045","2.697","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.200000000000045","2.697","0","0","0","0.0","0","0","0.0",
"852200160","626345663","160404456","16298.65","61.200000000000045","2.697","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.200000000000045","2.697","0","0","0","0.0","0","0","0.0",
"852200161","626345859","160404108","16301.35","61.200000000000045","2.697","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.200000000000045","2.697","0","0","0","0.0","0","0","0.0",
"852200162","626346002","160403598","16304.46","61.200000000000045","2.697","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.200000000000045","2.697","0","0","0","0.0","0","0","0.0",
"852200163","626346147","160403044","16307.78","61.200000000000045","2.697","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.200000000000045","2.697","0","0","0","0.0","0","0","0.0",
"852200164","626346293","160402456","16311.3","61.200000000000045","2.697","79.0","39.75","276.0","7.68","50.21","1011.0","300","151","85","8","1","0.0","61.200000000000045","2.697","0","0","0","0.0","0","0","0.0",
"852200165","626346427","160401848","16314.85","61.39999999999998","2.706","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","86","8","1","0.0","61.39999999999998","2.706","0","0","0","0.0","0","0","0.0",
"852200166","626346338","160400683","16320.84","61.39999999999998","2.715","79.0","39.75","276.0","7.68","50.21","1011.0","300","150","86","8","1","0.0","61.39999999999998","2.715","0","0","0","0.0","0","0","0.0",
"852200167","626346470","160400137","16324.11","61.39999999999998","2.725","79.0","39.75","276.0","7.68","50.21","1011.0","300","149","85","8","1","0.0","61.39999999999998","2.725","0","0","0","0.0","0","0","0.0",
"852200168","626346643","160399724","16326.95","61.39999999999998","2.734","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","85","8","1","0.0","61.39999999999998","2.734","0","0","0","0.0","0","0","0.0",
"852200169","626346822","160399306","16329.86","61.60000000000002","2.743","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","85","8","1","0.0","61.60000000000002","2.743","0","0","0","0.0","0","0","0.0",
"852200170","626347013","160398850","16333.0","61.60000000000002","2.753","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","86","8","1","0.0","61.60000000000002","2.753","0","0","0","0.0","0","0","0.0",
"852200171","626347185","160398404","16335.98","61.60000000000002","2.762","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","86","8","1","0.0","61.60000000000002","2.762","0","0","0","0.0","0","0","0.0",
"852200172","626347399","160398061","16338.77","61.60000000000002","2.79","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","85","8","1","0.0","61.60000000000002","2.79","0","0","0","0.0","0","0","0.0",
"852200173","626347547","160397608","16341.68","61.60000000000002","2.799","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","85","8","1","0.0","61.60000000000002","2.799","0","0","0","0.0","0","0","0.0",
"852200174","626347707","160397207","16344.38","61.60000000000002","2.799","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","85","8","1","0.0","61.60000000000002","2.799","0","0","0","0.0","0","0","0.0",
"852200175","626347851","160396787","16347.1","61.60000000000002","2.799","79.0","39.75","276.0","7.68","50.21","1011.0","300","149","84","8","1","0.0","61.60000000000002","2.799","0","0","0","0.0","0","0","0.0",
"852200176","626348008","160396403","16349.72","61.60000000000002","2.79","79.0","39.75","276.0","7.68","50.21","1011.0","300","149","84","8","1","0.0","61.60000000000002","2.79","0","0","0","0.0","0","0","0.0",
"852200177","626348169","160395980","16352.54","61.799999999999955","2.781","79.0","39.75","276.0","7.68","50.21","1011.0","300","149","84","8","1","0.0","61.799999999999955","2.781","0","0","0","0.0","0","0","0.0",
"852200178","626348357","160395662","16355.05","61.799999999999955","2.762","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","84","8","1","0.0","61.799999999999955","2.762","0","0","0","0.0","0","0","0.0",
"852200179","626348565","160395423","16357.4","61.799999999999955","2.762","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","84","8","1","0.0","61.799999999999955","2.762","0","0","0","0.0","0","0","0.0",
"852200180","626348946","160395366","16360.66","61.799999999999955","2.743","79.0","39.75","276.0","7.68","50.21","1011.0","300","148","84","8","1","0.0","61.799999999999955","2.743","0","0","0","0.0","0","0","0.0",
"852200181","626349136","160395048","16363.18","61.799999999999955","2.743","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","84","8","1","0.0","61.799999999999955","2.743","0","0","0","0.0","0","0","0.0",
"852200182","626349343","160394742","16365.76","61.799999999999955","2.753","79.0","39.75","276.0","7.68","50.21","1011.0","300","147","84","8","1","0.0","61.799999999999955","2.753","0","0","0","0.0","0","0","0.0",
"852200183","626349521","160394383","16368.39","61.60000000000002","2.743","79.0","39.75","276.0","7.68","50.21","1011.0","300","142","84","8","1","0.0","61.60000000000002","2.743","0","0","0","0.0","0","0","0.0",
