"session","time","distance","heart.rate","speed","power","pace"
4,2017-06-11 09:03:25,10389.0845070423,145,7.2,228,8.33333333333333
4,2017-06-11 09:03:26,10391.0845070423,145,7.91999999999607,233,7.57575757576133
4,2017-06-11 09:03:27,10393.2845070423,144,7.38000000000065,230,8.13008130081229
4,2017-06-11 09:03:29,10397.3845070423,145,9,225,6.66666666666667
4,2017-06-11 09:03:30,10399.8845070423,145,8.1,225,7.40740740740741
4,2017-06-11 09:03:32,10404.3845070423,145,6.83999999999869,221,8.77192982456308
4,2017-06-11 09:03:33,10406.2845070423,145,9,222,6.66666666666667
4,2017-06-11 09:03:34,10408.7845070423,144,9.72000000000262,221,6.17283950617118
4,2017-06-11 09:03:35,10411.4845070423,145,8.27999999999738,221,7.2463768115965
4,2017-06-11 09:03:36,10413.7845070423,144,11.1600000000013,221,5.37634408602087
4,2017-06-11 09:03:37,10416.8845070423,144,8.63999999999869,217,6.9444444444455
4,2017-06-11 09:03:38,10419.2845070423,144,9.54000000000196,220,6.28930817609933
4,2017-06-11 09:03:40,10424.5845070423,143,9,222,6.66666666666667
4,2017-06-11 09:03:41,10427.0845070423,144,10.0799999999974,226,5.9523809523825
4,2017-06-11 09:03:42,10429.8845070423,144,9.36000000000131,221,6.41025641025551
4,2017-06-11 09:03:44,10435.0845070423,145,9,226,6.66666666666667
4,2017-06-11 09:03:45,10437.5845070423,144,10.8,226,5.55555555555556
4,2017-06-11 09:03:46,10440.5845070423,144,8.27999999999738,226,7.2463768115965
4,2017-06-11 09:03:47,10442.8845070423,144,7.92000000000262,225,7.57575757575507
4,2017-06-11 09:03:48,10445.0845070423,143,8.63999999999869,224,6.9444444444455
4,2017-06-11 09:03:49,10447.4845070423,143,9.36000000000131,222,6.41025641025551
4,2017-06-11 09:03:50,10450.0845070423,143,9.71999999999607,222,6.17283950617534
4,2017-06-11 09:03:51,10452.7845070423,142,9.36000000000131,221,6.41025641025551
4,2017-06-11 09:03:52,10455.3845070423,141,14.4,219,4.16666666666667
4,2017-06-11 09:03:53,10459.3845070423,141,14.7600000000013,226,4.06504065040614
4,2017-06-11 09:03:54,10463.4845070423,140,16.9199999999961,226,3.54609929078097
4,2017-06-11 09:03:55,10468.1845070423,140,12.4200000000026,225,4.83091787439512
4,2017-06-11 09:03:57,10475.0845070423,141,15.8399999999987,226,3.7878787878791
4,2017-06-11 09:03:58,10479.4845070423,141,27.3600000000013,228,2.19298245614025
4,2017-06-11 09:03:59,10487.0845070423,141,33.1199999999961,228,1.81159420289877
4,2017-06-11 09:04:00,10496.2845070423,141,32.0399999999987,228,1.87265917603004
4,2017-06-11 09:04:01,10505.1845070423,141,17.2800000000039,228,3.47222222222143
4,2017-06-11 09:04:02,10509.9845070423,142,27,224,2.22222222222222
4,2017-06-11 09:04:03,10517.4845070423,142,41.2199999999993,223,1.45560407569144
4,2017-06-11 09:04:05,10540.3845070423,142,14.0399999999987,228,4.27350427350467
4,2017-06-11 09:04:06,10544.2845070423,143,14.0399999999987,228,4.27350427350467
4,2017-06-11 09:04:07,10548.1845070423,143,7.38000000000065,226,8.13008130081229
4,2017-06-11 09:04:09,10552.2845070423,142,6.48000000000393,226,9.25925925925365
4,2017-06-11 09:04:10,10554.0845070423,142,1.8,230,33.3333333333333
4,2017-06-11 09:04:11,10554.5845070423,142,2.15999999999476,235,27.7777777778451
4,2017-06-11 09:04:12,10555.1845070423,143,2.16000000000131,232,27.7777777777609
4,2017-06-11 09:04:13,10555.7845070423,144,2.52000000000262,234,23.8095238094991
4,2017-06-11 09:04:14,10556.4845070423,144,3.6,230,16.6666666666667
4,2017-06-11 09:04:15,10557.4845070423,144,1.43999999999869,232,41.6666666667046
4,2017-06-11 09:04:16,10557.8845070423,145,4.32000000000262,241,13.8888888888805
4,2017-06-11 09:04:17,10559.0845070423,146,3.6,239,16.6666666666667
4,2017-06-11 09:04:18,10560.0845070423,145,4.31999999999607,235,13.8888888889015
4,2017-06-11 09:04:19,10561.2845070423,145,7.2,234,8.33333333333333
4,2017-06-11 09:04:20,10563.2845070423,143,5.4,232,11.1111111111111
4,2017-06-11 09:04:21,10564.7845070423,143,8.63999999999869,234,6.9444444444455
4,2017-06-11 09:04:22,10567.1845070423,143,5.4,233,11.1111111111111
4,2017-06-11 09:04:23,10568.6845070423,144,9,233,6.66666666666667
4,2017-06-11 09:04:24,10571.1845070423,143,7.2,236,8.33333333333333
4,2017-06-11 09:04:26,10575.1845070423,143,5.04000000000524,222,11.9047619047495
4,2017-06-11 09:04:27,10576.5845070423,143,3.95999999999476,220,15.1515151515352
4,2017-06-11 09:04:28,10577.6845070423,143,3.24000000000524,228,18.5185185184886
4,2017-06-11 09:04:29,10578.5845070423,143,7.91999999999607,227,7.57575757576133
4,2017-06-11 09:04:30,10580.7845070423,142,10.0800000000039,226,5.95238095237863
4,2017-06-11 09:04:31,10583.5845070423,142,12.6,227,4.76190476190476
4,2017-06-11 09:04:32,10587.0845070423,142,11.8799999999974,224,5.05050505050616
4,2017-06-11 09:04:33,10590.3845070423,142,13.6799999999974,225,4.38596491228154
4,2017-06-11 09:04:34,10594.1845070423,143,9.36000000000131,229,6.41025641025551
4,2017-06-11 09:04:35,10596.7845070423,143,7.92000000000262,229,7.57575757575507
4,2017-06-11 09:04:36,10598.9845070423,142,14.0399999999987,227,4.27350427350467
4,2017-06-11 09:04:37,10602.8845070423,142,8.27999999999738,226,7.2463768115965
4,2017-06-11 09:04:38,10605.1845070423,142,4.32000000000262,229,13.8888888888805
4,2017-06-11 09:04:39,10606.3845070423,142,12.6,233,4.76190476190476
4,2017-06-11 09:04:40,10609.8845070423,142,10.0799999999974,230,5.9523809523825
4,2017-06-11 09:04:41,10612.6845070423,142,6.48000000000393,229,9.25925925925365
4,2017-06-11 09:04:42,10614.4845070423,142,1.8,233,33.3333333333333
4,2017-06-11 09:04:43,10614.9845070423,142,5.4,230,11.1111111111111
4,2017-06-11 09:04:44,10616.4845070423,142,1.07999999999738,232,55.5555555556903
4,2017-06-11 09:04:45,10616.7845070423,143,0.720000000002619,226,83.3333333330302
4,2017-06-11 09:04:46,10616.9845070423,142,0.719999999996071,224,83.3333333337881
4,2017-06-11 09:04:47,10617.1845070423,142,5.04000000000524,225,11.9047619047495
4,2017-06-11 09:04:48,10618.5845070423,142,18,227,3.33333333333333
4,2017-06-11 09:04:49,10623.5845070423,142,1.07999999999738,226,55.5555555556903
4,2017-06-11 09:04:50,10623.8845070423,141,2.16000000000131,226,27.7777777777609
4,2017-06-11 09:04:51,10624.4845070423,142,2.16000000000131,223,27.7777777777609
4,2017-06-11 09:04:52,10625.0845070423,142,5.03999999999869,224,11.904761904765
4,2017-06-11 09:04:53,10626.4845070423,141,2.16000000000131,224,27.7777777777609
4,2017-06-11 09:04:54,10627.0845070423,141,3.6,226,16.6666666666667
4,2017-06-11 09:04:55,10628.0845070423,141,1.8,226,33.3333333333333
4,2017-06-11 09:04:56,10628.5845070423,141,3.6,222,16.6666666666667
4,2017-06-11 09:04:57,10629.5845070423,141,3.6,221,16.6666666666667
4,2017-06-11 09:04:58,10630.5845070423,141,10.0799999999974,217,5.9523809523825
4,2017-06-11 09:04:59,10633.3845070423,141,3.6,225,16.6666666666667
4,2017-06-11 09:05:00,10634.3845070423,141,4.67999999999738,224,12.82051282052
4,2017-06-11 09:05:01,10635.6845070423,142,1.8,226,33.3333333333333
4,2017-06-11 09:05:02,10636.1845070423,141,7.56000000000131,227,7.93650793650656
4,2017-06-11 09:05:03,10638.2845070423,141,10.4399999999987,225,5.74712643678233
4,2017-06-11 09:05:04,10641.1845070423,141,14.4,230,4.16666666666667
4,2017-06-11 09:05:05,10645.1845070423,141,49.3200000000026,231,1.21654501216539
4,2017-06-11 09:05:06,10658.8845070423,142,48.9600000000013,230,1.2254901960784
4,2017-06-11 09:05:07,10672.4845070423,141,21.2399999999987,229,2.82485875706232
4,2017-06-11 09:05:08,10678.3845070423,141,19.8,225,3.03030303030303
4,2017-06-11 09:05:09,10683.8845070423,141,72.7200000000026,224,0.825082508250795
4,2017-06-11 09:05:10,10704.0845070423,142,73.0799999999974,223,0.821018062397402
4,2017-06-11 09:05:11,10724.3845070423,142,30.9600000000013,226,1.93798449612395
4,2017-06-11 09:05:12,10732.9845070423,141,37.4399999999987,226,1.60256410256416
4,2017-06-11 09:05:13,10743.3845070423,141,21.9600000000013,227,2.73224043715831
4,2017-06-11 09:05:14,10749.4845070423,140,17.8199999999993,226,3.36700336700349
4,2017-06-11 09:05:16,10759.3845070423,140,12.6,224,4.76190476190476
4,2017-06-11 09:05:17,10762.8845070423,140,19.4399999999987,226,3.08641975308663
4,2017-06-11 09:05:19,10773.6845070423,139,18.7200000000026,222,3.20512820512776
4,2017-06-11 09:05:20,10778.8845070423,138,9.71999999999934,223,6.17283950617326
4,2017-06-11 09:05:22,10784.2845070423,138,20.1600000000013,222,2.97619047619028
4,2017-06-11 09:05:23,10789.8845070423,137,16.5600000000013,218,3.62318840579681
4,2017-06-11 09:05:24,10794.4845070423,137,4.99636363636356,211,12.0087336244543
4,2017-06-11 09:05:29,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:31,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:33,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:35,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:38,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:40,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:42,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:45,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:47,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:49,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:52,10801.4239009816,NA,0,NA,NA
4,2017-06-11 09:05:57,10801.4239009816,120,6.12000000000262,85,9.80392156862326
4,2017-06-11 09:05:58,10803.1239009816,120,2.88000000000065,83,20.8333333333286
4,2017-06-11 09:06:00,10804.7239009816,123,5.03999999999869,189,11.904761904765
4,2017-06-11 09:06:01,10806.1239009816,124,5.58000000000065,252,10.7526881720417
4,2017-06-11 09:06:03,10809.2239009816,124,7.55999999999476,263,7.93650793651344
4,2017-06-11 09:06:04,10811.3239009816,125,7.92000000000262,266,7.57575757575507
4,2017-06-11 09:06:05,10813.5239009816,125,14.0399999999987,248,4.27350427350467
4,2017-06-11 09:06:06,10817.4239009816,125,10.0800000000039,250,5.95238095237863
4,2017-06-11 09:06:07,10820.2239009816,125,10.0799999999974,255,5.9523809523825
4,2017-06-11 09:06:08,10823.0239009816,125,12.6,255,4.76190476190476
4,2017-06-11 09:06:09,10826.5239009816,125,6.47999999999738,248,9.259259259263
4,2017-06-11 09:06:10,10828.3239009816,126,5.76000000000131,248,10.4166666666643
4,2017-06-11 09:06:11,10829.9239009816,127,5.03999999999869,242,11.904761904765
4,2017-06-11 09:06:12,10831.3239009816,127,7.56000000000131,239,7.93650793650656
4,2017-06-11 09:06:13,10833.4239009816,127,15.1200000000026,245,3.96825396825328
4,2017-06-11 09:06:14,10837.6239009816,127,10.8,245,5.55555555555556
4,2017-06-11 09:06:15,10840.6239009816,127,11.1600000000013,245,5.37634408602087
4,2017-06-11 09:06:16,10843.7239009816,127,7.2,251,8.33333333333333
4,2017-06-11 09:06:18,10847.7239009816,127,6.11999999999607,242,9.80392156863375
4,2017-06-11 09:06:19,10849.4239009816,127,19.8,242,3.03030303030303
4,2017-06-11 09:06:20,10854.9239009816,127,8.28000000000393,240,7.24637681159076
4,2017-06-11 09:06:21,10857.2239009816,127,7.2,241,8.33333333333333
4,2017-06-11 09:06:22,10859.2239009816,127,7.91999999999607,240,7.57575757576133
4,2017-06-11 09:06:23,10861.4239009816,127,6.48000000000393,237,9.25925925925365
4,2017-06-11 09:06:24,10863.2239009816,128,7.37999999999738,236,8.13008130081589
4,2017-06-11 09:06:26,10867.3239009816,130,2.52000000000262,236,23.8095238094991
4,2017-06-11 09:06:27,10868.0239009816,130,12.2399999999987,242,4.90196078431425
4,2017-06-11 09:06:28,10871.4239009816,130,9,243,6.66666666666667
4,2017-06-11 09:06:29,10873.9239009816,130,2.52000000000262,241,23.8095238094991
4,2017-06-11 09:06:30,10874.6239009816,130,6.11999999999607,241,9.80392156863375
4,2017-06-11 09:06:31,10876.3239009816,130,12.2400000000052,245,4.90196078431163
4,2017-06-11 09:06:32,10879.7239009816,130,8.27999999999738,245,7.2463768115965
4,2017-06-11 09:06:33,10882.0239009816,131,23.0399999999987,243,2.60416666666681
4,2017-06-11 09:06:34,10888.4239009816,132,24.1200000000026,242,2.48756218905446
4,2017-06-11 09:06:35,10895.1239009816,133,13.6799999999974,242,4.38596491228154
4,2017-06-11 09:06:36,10898.9239009816,135,19.8,243,3.03030303030303
4,2017-06-11 09:06:37,10904.4239009816,135,15.4800000000039,237,3.87596899224708
4,2017-06-11 09:06:38,10908.7239009816,136,13.6799999999974,237,4.38596491228154
4,2017-06-11 09:06:39,10912.5239009816,137,8.46000000000131,237,7.09219858155919
4,2017-06-11 09:06:41,10917.2239009816,136,10.0799999999974,239,5.9523809523825
4,2017-06-11 09:06:42,10920.0239009816,136,10.0799999999974,237,5.9523809523825
4,2017-06-11 09:06:43,10922.8239009816,138,18,237,3.33333333333333
4,2017-06-11 09:06:44,10927.8239009816,138,19.0800000000039,237,3.14465408804967
4,2017-06-11 09:06:45,10933.1239009816,138,11.5199999999961,243,5.20833333333511
4,2017-06-11 09:06:46,10936.3239009816,139,7.92000000000262,239,7.57575757575507
4,2017-06-11 09:06:47,10938.5239009816,139,5.4,244,11.1111111111111
4,2017-06-11 09:06:48,10940.0239009816,138,14.4,246,4.16666666666667
4,2017-06-11 09:06:49,10944.0239009816,138,11.5200000000026,249,5.20833333333215
4,2017-06-11 09:06:50,10947.2239009816,139,11.159999999998,233,5.37634408602245
4,2017-06-11 09:06:52,10953.4239009816,140,12.2399999999987,234,4.90196078431425
4,2017-06-11 09:06:53,10956.8239009816,140,15.3,242,3.92156862745098
4,2017-06-11 09:06:55,10965.3239009816,140,14.0400000000052,240,4.27350427350268
4,2017-06-11 09:06:56,10969.2239009816,139,12.7799999999974,234,4.69483568075214
4,2017-06-11 09:06:58,10976.3239009816,140,12.6,236,4.76190476190476
4,2017-06-11 09:06:59,10979.8239009816,140,13.3200000000026,237,4.50450450450362
4,2017-06-11 09:07:01,10987.2239009816,140,12.9599999999948,237,4.6296296296315
4,2017-06-11 09:07:02,10990.8239009816,140,9,237,6.66666666666667
4,2017-06-11 09:07:04,10995.8239009816,141,12.6,235,4.76190476190476
4,2017-06-11 09:07:05,10999.3239009816,140,11.5200000000026,236,5.20833333333215
4,2017-06-11 09:07:06,11002.5239009816,140,7.92000000000262,236,7.57575757575507
4,2017-06-11 09:07:07,11004.7239009816,140,5.75999999999476,236,10.4166666666761
4,2017-06-11 09:07:08,11006.3239009816,141,5.04000000000524,236,11.9047619047495
4,2017-06-11 09:07:09,11007.7239009816,140,6.83999999999869,236,8.77192982456308
4,2017-06-11 09:07:10,11009.6239009816,141,12.7800000000007,238,4.69483568075093
4,2017-06-11 09:07:12,11016.7239009816,141,15.8399999999987,238,3.7878787878791
4,2017-06-11 09:07:13,11021.1239009816,140,16.9199999999993,239,3.54609929078028
4,2017-06-11 09:07:15,11030.5239009816,141,17.2799999999974,239,3.47222222222275
4,2017-06-11 09:07:16,11035.3239009816,142,13.3200000000026,237,4.50450450450362
4,2017-06-11 09:07:17,11039.0239009816,141,12.2399999999987,235,4.90196078431425
4,2017-06-11 09:07:18,11042.4239009816,141,10.440000000002,235,5.74712643678053
4,2017-06-11 09:07:20,11048.2239009816,142,9.71999999999607,245,6.17283950617534
4,2017-06-11 09:07:21,11050.9239009816,142,10.6199999999993,239,5.64971751412464
4,2017-06-11 09:07:23,11056.8239009816,142,12.6,241,4.76190476190476
4,2017-06-11 09:07:24,11060.3239009816,142,10.8,249,5.55555555555556
4,2017-06-11 09:07:25,11063.3239009816,142,11.1600000000013,254,5.37634408602087
4,2017-06-11 09:07:26,11066.4239009816,143,8.28000000000393,254,7.24637681159076
4,2017-06-11 09:07:27,11068.7239009816,144,11.1599999999948,250,5.37634408602403
4,2017-06-11 09:07:28,11071.8239009816,144,8.64000000000524,247,6.94444444444023
4,2017-06-11 09:07:29,11074.2239009816,145,9,238,6.66666666666667
4,2017-06-11 09:07:30,11076.7239009816,146,7.2,235,8.33333333333333
4,2017-06-11 09:07:31,11078.7239009816,146,6.65999999999804,235,9.00900900901167
4,2017-06-11 09:07:33,11082.4239009816,147,6.12000000000262,236,9.80392156862326
4,2017-06-11 09:07:34,11084.1239009816,147,10.4399999999987,234,5.74712643678233
4,2017-06-11 09:07:35,11087.0239009816,147,11.1600000000013,233,5.37634408602087
4,2017-06-11 09:07:36,11090.1239009816,147,9.9,231,6.06060606060606
4,2017-06-11 09:07:38,11095.6239009816,147,7.56000000000131,239,7.93650793650656
4,2017-06-11 09:07:39,11097.7239009816,148,8.1,238,7.40740740740741
4,2017-06-11 09:07:41,11102.2239009816,148,5.4,238,11.1111111111111
4,2017-06-11 09:07:42,11103.7239009816,148,1.8,238,33.3333333333333
4,2017-06-11 09:07:43,11104.2239009816,147,4.67999999999738,238,12.82051282052
4,2017-06-11 09:07:44,11105.5239009816,148,15.4799999999974,238,3.87596899224872
4,2017-06-11 09:07:45,11109.8239009816,147,18.3600000000013,241,3.26797385620892
4,2017-06-11 09:07:46,11114.9239009816,147,20.5200000000026,241,2.92397660818676
4,2017-06-11 09:07:47,11120.6239009816,147,12.959999999998,248,4.62962962963033
4,2017-06-11 09:07:49,11127.8239009816,147,11.1600000000013,249,5.37634408602087
4,2017-06-11 09:07:50,11130.9239009816,146,7.92000000000262,247,7.57575757575507
4,2017-06-11 09:07:51,11133.1239009816,147,8.63999999999869,241,6.9444444444455
4,2017-06-11 09:07:52,11135.5239009816,147,6.47999999999738,241,9.259259259263
4,2017-06-11 09:07:53,11137.3239009816,147,7.56000000000131,242,7.93650793650656
4,2017-06-11 09:07:54,11139.4239009816,147,9.18000000000065,240,6.53594771241784
4,2017-06-11 09:07:56,11144.5239009816,146,14.4,236,4.16666666666667
4,2017-06-11 09:07:58,11152.5239009816,146,16.2,245,3.7037037037037
4,2017-06-11 09:07:59,11157.0239009816,146,14.4,239,4.16666666666667
4,2017-06-11 09:08:00,11161.0239009816,146,12.9600000000013,239,4.62962962962916
4,2017-06-11 09:08:01,11164.6239009816,147,12.9600000000013,241,4.62962962962916
4,2017-06-11 09:08:02,11168.2239009816,147,10.0799999999974,242,5.9523809523825
4,2017-06-11 09:08:03,11171.0239009816,146,12.9600000000013,236,4.62962962962916
4,2017-06-11 09:08:05,11178.2239009816,147,12.9599999999948,238,4.6296296296315
4,2017-06-11 09:08:06,11181.8239009816,147,10.8,238,5.55555555555556
4,2017-06-11 09:08:07,11184.8239009816,147,11.5200000000026,238,5.20833333333215
4,2017-06-11 09:08:08,11188.0239009816,148,11.1600000000013,239,5.37634408602087
4,2017-06-11 09:08:10,11194.2239009816,148,9.71999999999607,251,6.17283950617534
4,2017-06-11 09:08:11,11196.9239009816,148,9.71999999999934,248,6.17283950617326
4,2017-06-11 09:08:13,11202.3239009816,149,12.9600000000013,238,4.62962962962916
4,2017-06-11 09:08:14,11205.9239009816,148,11.7,238,5.12820512820513
4,2017-06-11 09:08:16,11212.4239009816,148,11.8800000000039,238,5.05050505050338
4,2017-06-11 09:08:17,11215.7239009816,148,10.8,241,5.55555555555556
4,2017-06-11 09:08:18,11218.7239009816,149,10.4399999999987,245,5.74712643678233
4,2017-06-11 09:08:19,11221.6239009816,149,10.4399999999987,248,5.74712643678233
4,2017-06-11 09:08:20,11224.5239009816,149,11.1600000000013,248,5.37634408602087
4,2017-06-11 09:08:21,11227.6239009816,149,12.6,248,4.76190476190476
4,2017-06-11 09:08:22,11231.1239009816,149,11.1600000000013,247,5.37634408602087
4,2017-06-11 09:08:23,11234.2239009816,149,12.6,254,4.76190476190476
4,2017-06-11 09:08:24,11237.7239009816,149,11.1599999999948,251,5.37634408602403
4,2017-06-11 09:08:25,11240.8239009816,150,11.8800000000039,251,5.05050505050338
4,2017-06-11 09:08:26,11244.1239009816,149,9.71999999999607,245,6.17283950617534
4,2017-06-11 09:08:27,11246.8239009816,149,11.1600000000013,248,5.37634408602087
4,2017-06-11 09:08:29,11253.0239009816,149,11.1600000000013,249,5.37634408602087
4,2017-06-11 09:08:30,11256.1239009816,149,10.8,249,5.55555555555556
4,2017-06-11 09:08:31,11259.1239009816,150,11.1600000000013,247,5.37634408602087
4,2017-06-11 09:08:32,11262.2239009816,149,11.8799999999974,242,5.05050505050616
4,2017-06-11 09:08:33,11265.5239009816,150,10.8,242,5.55555555555556
4,2017-06-11 09:08:34,11268.5239009816,149,11.5199999999993,238,5.20833333333363
4,2017-06-11 09:08:36,11274.9239009816,149,10.0800000000039,238,5.95238095237863
4,2017-06-11 09:08:37,11277.7239009816,148,10.0799999999974,238,5.9523809523825
4,2017-06-11 09:08:38,11280.5239009816,147,15.4800000000007,235,3.8759689922479
4,2017-06-11 09:08:40,11289.1239009816,146,16.2,245,3.7037037037037
4,2017-06-11 09:08:41,11293.6239009816,146,14.4,245,4.16666666666667
4,2017-06-11 09:08:42,11297.6239009816,146,11.8799999999974,247,5.05050505050616
4,2017-06-11 09:08:43,11300.9239009816,146,11.1600000000013,247,5.37634408602087
4,2017-06-11 09:08:44,11304.0239009816,147,12.6,237,4.76190476190476
4,2017-06-11 09:08:45,11307.5239009816,147,11.8799999999974,237,5.05050505050616
4,2017-06-11 09:08:46,11310.8239009816,147,10.8,229,5.55555555555556
4,2017-06-11 09:08:47,11313.8239009816,146,9.36000000000131,235,6.41025641025551
4,2017-06-11 09:08:48,11316.4239009816,146,15.8399999999987,236,3.7878787878791
4,2017-06-11 09:08:49,11320.8239009816,146,9,241,6.66666666666667
4,2017-06-11 09:08:50,11323.3239009816,146,10.2600000000013,241,5.84795321637352
4,2017-06-11 09:08:52,11329.0239009816,146,12.9600000000013,241,4.62962962962916
4,2017-06-11 09:08:53,11332.6239009816,146,12.2399999999987,239,4.90196078431425
4,2017-06-11 09:08:54,11336.0239009816,146,13.3200000000026,235,4.50450450450362
4,2017-06-11 09:08:55,11339.7239009816,147,11.8799999999974,233,5.05050505050616
4,2017-06-11 09:08:56,11343.0239009816,147,12.9600000000013,228,4.62962962962916
4,2017-06-11 09:08:57,11346.6239009816,147,11.8799999999974,234,5.05050505050616
4,2017-06-11 09:08:58,11349.9239009816,148,11.5200000000026,246,5.20833333333215
4,2017-06-11 09:08:59,11353.1239009816,148,13.6799999999974,243,4.38596491228154
4,2017-06-11 09:09:00,11356.9239009816,148,10.440000000002,246,5.74712643678053
4,2017-06-11 09:09:02,11362.7239009816,148,9.71999999999607,240,6.17283950617534
4,2017-06-11 09:09:03,11365.4239009816,148,10.0800000000039,235,5.95238095237863
4,2017-06-11 09:09:04,11368.2239009816,149,11.7,230,5.12820512820513
4,2017-06-11 09:09:06,11374.7239009816,148,9.71999999999607,227,6.17283950617534
4,2017-06-11 09:09:07,11377.4239009816,148,9.72000000000262,236,6.17283950617118
4,2017-06-11 09:09:08,11380.1239009816,148,10.0799999999974,238,5.9523809523825
4,2017-06-11 09:09:09,11382.9239009816,148,8.63999999999869,233,6.9444444444455
4,2017-06-11 09:09:10,11385.3239009816,148,9,234,6.66666666666667
4,2017-06-11 09:09:11,11387.8239009816,147,10.0800000000007,237,5.95238095238057
4,2017-06-11 09:09:13,11393.4239009816,148,11.5200000000026,239,5.20833333333215
4,2017-06-11 09:09:14,11396.6239009816,148,9.71999999999607,235,6.17283950617534
4,2017-06-11 09:09:15,11399.3239009816,148,10.0800000000039,236,5.95238095237863
4,2017-06-11 09:09:16,11402.1239009816,148,9,236,6.66666666666667
4,2017-06-11 09:09:17,11404.6239009816,148,7.38000000000065,237,8.13008130081229
4,2017-06-11 09:09:19,11408.7239009816,148,6.83999999999869,247,8.77192982456308
4,2017-06-11 09:09:20,11410.6239009816,148,3.6,252,16.6666666666667
4,2017-06-11 09:09:21,11411.6239009816,148,4.67999999999738,245,12.82051282052
4,2017-06-11 09:09:22,11412.9239009816,148,7.2,244,8.33333333333333
4,2017-06-11 09:09:23,11414.9239009816,147,6.12000000000262,242,9.80392156862326
4,2017-06-11 09:09:24,11416.6239009816,148,7.2,250,8.33333333333333
4,2017-06-11 09:09:25,11418.6239009816,147,9,247,6.66666666666667
4,2017-06-11 09:09:26,11421.1239009816,147,7.2,246,8.33333333333333
4,2017-06-11 09:09:27,11423.1239009816,147,9.71999999999607,245,6.17283950617534
4,2017-06-11 09:09:28,11425.8239009816,146,5.04000000000524,244,11.9047619047495
4,2017-06-11 09:09:29,11427.2239009816,146,7.2,239,8.33333333333333
4,2017-06-11 09:09:30,11429.2239009816,146,10.4399999999987,242,5.74712643678233
4,2017-06-11 09:09:32,11435.0239009816,146,15.8399999999987,241,3.7878787878791
4,2017-06-11 09:09:33,11439.4239009816,147,13.3200000000026,241,4.50450450450362
4,2017-06-11 09:09:34,11443.1239009816,146,19.4399999999987,241,3.08641975308663
4,2017-06-11 09:09:35,11448.5239009816,147,14.9399999999987,243,4.01606425702846
4,2017-06-11 09:09:37,11456.8239009816,145,15.1200000000026,231,3.96825396825328
4,2017-06-11 09:09:38,11461.0239009816,144,16.2,237,3.7037037037037
4,2017-06-11 09:09:40,11470.0239009816,146,11.8799999999974,232,5.05050505050616
4,2017-06-11 09:09:41,11473.3239009816,146,12.7800000000007,237,4.69483568075093
4,2017-06-11 09:09:43,11480.4239009816,146,13.3200000000026,225,4.50450450450362
4,2017-06-11 09:09:44,11484.1239009816,145,10.4399999999987,230,5.74712643678233
4,2017-06-11 09:09:46,11489.9239009816,147,9.72000000000262,237,6.17283950617118
4,2017-06-11 09:09:47,11492.6239009816,146,11.5199999999961,232,5.20833333333511
4,2017-06-11 09:09:48,11495.8239009816,147,12.2400000000052,232,4.90196078431163
4,2017-06-11 09:09:49,11499.2239009816,147,11.159999999998,229,5.37634408602245
4,2017-06-11 09:09:51,11505.4239009816,148,12.6,232,4.76190476190476
4,2017-06-11 09:09:52,11508.9239009816,147,10.6199999999993,240,5.64971751412464
4,2017-06-11 09:09:54,11514.8239009816,147,10.8,239,5.55555555555556
4,2017-06-11 09:09:55,11517.8239009816,148,12.2400000000052,242,4.90196078431163
4,2017-06-11 09:09:56,11521.2239009816,147,11.8799999999974,248,5.05050505050616
4,2017-06-11 09:09:57,11524.5239009816,147,11.8799999999974,242,5.05050505050616
4,2017-06-11 09:09:58,11527.8239009816,146,11.8800000000039,245,5.05050505050338
4,2017-06-11 09:09:59,11531.1239009816,147,14.759999999998,251,4.06504065040705
4,2017-06-11 09:10:01,11539.3239009816,148,13.6800000000039,244,4.38596491227944
4,2017-06-11 09:10:02,11543.1239009816,147,12.9600000000013,246,4.62962962962916
4,2017-06-11 09:10:03,11546.7239009816,147,11.5199999999961,246,5.20833333333511
4,2017-06-11 09:10:04,11549.9239009816,147,14.0399999999987,254,4.27350427350467
4,2017-06-11 09:10:05,11553.8239009816,147,10.0800000000039,256,5.95238095237863
4,2017-06-11 09:10:06,11556.6239009816,147,7.91999999999607,254,7.57575757576133
4,2017-06-11 09:10:07,11558.8239009816,147,7.56000000000131,254,7.93650793650656
4,2017-06-11 09:10:08,11560.9239009816,147,8.63999999999869,254,6.9444444444455
4,2017-06-11 09:10:09,11563.3239009816,148,11.8800000000039,254,5.05050505050338
4,2017-06-11 09:10:10,11566.6239009816,147,9.53999999999869,256,6.28930817610149
4,2017-06-11 09:10:12,11571.9239009816,149,14.7600000000013,255,4.06504065040614
