record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],
"865268542","626053870","160007093","4738.81","105.20000000000005","2.874","83.7","7.9","1025.0","300","153","85","23","1","0.0","105.20000000000005","2.874","244","85","264","6.625","65521","79","12.5","38.75","273.0","51.15",
"865268543","626053878","160006604","4741.6","105.20000000000005","2.874","83.7","7.9","1025.0","300","153","85","23","1","0.0","105.20000000000005","2.874","237","85","266","6.625","65521","79","12.5","38.75","274.0","51.25",
"865268544","626053849","160006123","4744.34","105.20000000000005","2.865","83.0","7.9","1022.0","300","152","85","23","1","0.0","105.20000000000005","2.865","232","84","268","6.625","65521","79","12.5","38.75","274.0","51.25",
"865268545","626053808","160005602","4747.34","105.20000000000005","2.865","83.0","8.0","1016.0","300","152","85","23","1","0.0","105.20000000000005","2.865","232","83","268","6.75","65521","79","12.625","38.75","273.0","51.25",
"865268546","626053782","160005109","4750.15","105.39999999999998","2.865","83.0","8.09","1004.0","300","152","85","23","1","0.0","105.39999999999998","2.865","230","85","272","6.75","65521","80","12.75","38.5","273.0","51.25",
"865268547","626053751","160004589","4753.13","105.60000000000002","2.865","82.0","8.0","1000.0","300","152","85","23","1","0.0","105.60000000000002","2.865","231","85","270","6.75","65521","79","12.5","39.0","274.0","51.25",
"865268548","626053734","160004078","4756.05","105.60000000000002","2.865","81.0","7.9","995.0","300","152","85","23","1","0.5","105.60000000000002","2.865","235","85","266","6.625","65521","78","12.375","39.0","273.0","51.25",
"865268549","626053713","160003612","4758.71","105.60000000000002","2.865","81.0","8.0","996.0","300","152","85","23","1","0.5","105.60000000000002","2.865","240","84","268","6.5","65521","78","12.75","39.0","273.0","51.25",
"865268550","626053687","160003115","4761.54","106.0","2.865","82.0","8.0","1000.0","300","152","86","23","1","0.0","106.0","2.865","245","86","270","6.5","65521","78","12.625","38.75","272.0","51.25",
"865268551","626053670","160002623","4764.35","106.39999999999998","2.865","82.0","8.0","1001.0","300","152","85","23","1","0.5","106.39999999999998","2.865","247","85","270","6.5","65521","78","12.125","39.0","274.0","51.25",
"865268552","626053670","160002185","4766.85","106.60000000000002","2.865","81.0","7.9","998.0","300","152","85","23","1","0.5","106.60000000000002","2.865","247","87","270","6.5","65521","78","12.0","39.25","275.0","51.34",
"865268553","626053642","160001713","4769.55","106.39999999999998","2.855","81.0","8.0","994.0","300","151","85","23","1","0.5","106.39999999999998","2.855","240","84","268","6.75","65521","79","12.875","39.25","276.0","51.34",
"865268554","626053610","160001203","4772.46","106.0","2.855","82.0","8.09","987.0","300","151","85","23","1","0.5","106.0","2.855","239","85","264","6.625","65521","79","12.875","39.25","275.0","51.34",
"865268555","626053621","160000722","4775.2","105.60000000000002","2.846","82.0","8.28","962.0","300","151","85","23","1","0.5","105.60000000000002","2.846","238","85","268","6.75","65520","79","12.625","39.5","277.0","51.34",
"865268556","626053609","160000262","4777.83","105.39999999999998","2.846","82.0","8.28","963.0","300","150","85","23","1","0.5","105.39999999999998","2.846","242","85","270","6.5","65520","78","12.375","39.25","275.0","51.34",
"865268557","626053588","159999735","4780.84","105.0","2.846","82.0","8.28","966.0","300","151","85","23","1","0.5","105.0","2.846","242","85","268","6.5","65520","78","12.375","39.0","275.0","51.34",
"865268558","626053565","159999217","4783.79","104.79999999999995","2.846","83.0","8.28","967.0","300","150","85","23","1","0.0","104.79999999999995","2.846","238","86","268","6.625","65520","78","12.375","39.0","274.0","51.34",
"865268559","626053526","159998707","4786.72","104.79999999999995","2.846","83.7","8.28","978.0","300","150","85","23","1","0.0","104.79999999999995","2.846","238","85","266","6.5","65520","78","12.375","38.75","273.0","51.43",
"865268560","626053507","159998214","4789.53","104.60000000000002","2.846","83.7","8.28","979.0","300","150","85","23","1","0.0","104.60000000000002","2.846","236","84","264","6.5","65520","78","12.5","39.0","276.0","51.43",
"865268561","626053445","159997648","4792.8","104.60000000000002","2.846","83.7","8.18","982.0","300","151","85","23","1","0.0","104.60000000000002","2.846","236","83","264","6.75","65520","80","12.625","38.75","274.0","51.43",
"865268562","626053408","159997106","4795.91","104.60000000000002","2.846","83.0","8.18","981.0","300","150","85","23","1","0.0","104.60000000000002","2.846","231","87","268","7.0","65520","81","12.75","38.75","273.0","51.43",
"865268563","626053362","159996574","4798.97","104.60000000000002","2.855","83.0","8.09","988.0","300","151","85","23","1","0.5","104.60000000000002","2.855","230","85","268","6.875","65520","80","12.5","39.0","274.0","51.43",
"865268564","626053325","159996054","4801.95","104.60000000000002","2.855","83.0","8.09","1002.0","300","152","85","23","1","0.5","104.60000000000002","2.855","235","85","264","6.625","65520","79","12.5","39.0","273.0","51.43",
"865268565","626053292","159995555","4804.8","104.60000000000002","2.855","83.7","8.09","1002.0","300","151","85","23","1","0.5","104.60000000000002","2.855","237","85","264","6.625","65520","79","12.625","39.0","273.0","51.43",
"865268566","626053257","159995058","4807.66","104.39999999999998","2.818","83.7","8.09","1011.0","300","151","85","23","1","0.0","104.39999999999998","2.818","240","85","266","6.75","65520","80","12.625","38.75","273.0","51.43",
"865268567","626053245","159994565","4810.47","104.39999999999998","2.827","83.7","8.18","1002.0","300","152","85","23","1","0.0","104.39999999999998","2.827","232","84","268","6.75","65520","80","12.5","38.75","273.0","51.43",
"865268568","626053218","159994052","4813.4","104.39999999999998","2.827","83.0","8.18","997.0","300","152","85","23","1","0.0","104.39999999999998","2.827","236","85","270","6.75","65521","79","12.75","38.75","273.0","51.43",
"865268569","626053205","159993548","4816.27","104.39999999999998","2.827","83.0","8.18","995.0","300","152","85","23","1","0.0","104.39999999999998","2.827","236","85","270","6.75","65521","79","12.5","38.75","273.0","51.34",
"865268570","626053191","159993055","4819.08","104.60000000000002","2.827","83.0","8.18","1000.0","300","153","85","23","1","0.0","104.60000000000002","2.827","254","85","270","6.75","65521","79","12.25","38.75","273.0","51.34",
"865268571","626053174","159992554","4821.93","104.60000000000002","2.837","83.0","8.18","997.0","300","152","85","23","1","0.5","104.60000000000002","2.837","254","85","272","6.625","65521","78","12.625","39.0","274.0","51.34",
"865268572","626053172","159992068","4824.7","104.39999999999998","2.837","82.0","8.18","994.0","300","153","85","23","1","0.5","104.39999999999998","2.837","257","83","266","6.875","65521","80","12.375","39.25","275.0","51.34",
"865268573","626053146","159991579","4827.5","104.39999999999998","2.837","82.0","8.0","996.0","300","154","85","23","1","0.5","104.39999999999998","2.837","257","83","268","6.875","65521","80","12.375","39.0","273.0","51.25",
"865268574","626053137","159991081","4830.33","104.60000000000002","2.837","81.0","8.0","993.0","300","153","86","23","1","0.0","104.60000000000002","2.837","261","85","268","6.625","65521","79","12.25","39.0","272.0","51.25",
"865268575","626053111","159990599","4833.09","104.39999999999998","2.837","81.0","8.0","993.0","300","153","86","23","1","0.0","104.39999999999998","2.837","255","87","270","6.375","65521","77","12.125","38.75","270.0","51.25",
"865268576","626053103","159990105","4835.9","104.60000000000002","2.837","81.0","8.09","989.0","300","153","86","23","1","0.0","104.60000000000002","2.837","253","86","270","6.25","65521","77","12.5","38.75","271.0","51.25",
"865268577","626053071","159989587","4838.87","104.60000000000002","2.837","82.0","8.18","989.0","300","153","86","23","1","0.0","104.60000000000002","2.837","256","86","264","6.5","65521","78","12.5","38.75","270.0","51.25",
"865268578","626053055","159989082","4841.75","104.60000000000002","2.855","83.7","8.18","990.0","300","152","86","23","1","0.0","104.60000000000002","2.855","259","86","266","6.5","65521","78","12.5","38.75","269.0","51.25",
"865268579","626053044","159988585","4844.58","104.60000000000002","2.855","83.7","8.18","996.0","300","153","85","23","1","0.5","104.60000000000002","2.855","258","85","266","6.5","65521","78","12.375","38.5","269.0","51.15",
"865268580","626053026","159988100","4847.35","104.79999999999995","2.846","83.7","8.18","1018.0","300","154","85","23","1","0.5","104.79999999999995","2.846","257","85","266","6.5","65521","78","12.375","38.5","270.0","51.15",
"865268581","626053020","159987609","4850.14","104.60000000000002","2.837","83.7","8.18","1010.0","300","153","85","23","1","0.5","104.60000000000002","2.837","254","84","266","6.625","65521","79","12.375","38.75","272.0","51.15",
"865268582","626053003","159987127","4852.89","104.60000000000002","2.837","83.0","8.18","1000.0","300","152","85","23","1","0.5","104.60000000000002","2.837","252","84","266","6.625","65521","79","12.5","38.75","272.0","51.15",
"865268583","626052991","159986642","4855.66","104.60000000000002","2.827","83.0","8.18","1000.0","300","153","85","23","1","0.0","104.60000000000002","2.827","249","86","266","6.75","65521","79","12.625","39.0","274.0","51.15",
"865268584","626052966","159986157","4858.43","104.60000000000002","2.818","81.0","8.09","997.0","300","154","85","23","1","0.0","104.60000000000002","2.818","247","85","264","6.875","65521","80","12.625","38.75","275.0","51.25",
"865268585","626052938","159985654","4861.3","104.79999999999995","2.809","80.0","8.0","985.0","300","152","85","23","1","0.0","104.79999999999995","2.809","247","85","266","6.875","65521","80","12.625","39.0","276.0","51.25",
"865268586","626052929","159985131","4864.28","104.79999999999995","2.809","80.0","8.09","970.0","300","153","85","23","1","0.5","104.79999999999995","2.809","246","84","266","6.875","65521","80","12.375","38.75","272.0","51.25",
"865268587","626052905","159984611","4867.25","104.79999999999995","2.809","81.0","8.18","968.0","300","153","85","23","1","0.5","104.79999999999995","2.809","248","85","272","6.75","65521","79","12.375","38.75","273.0","51.25",
"865268588","626052904","159984129","4869.99","105.0","2.809","82.0","8.18","972.0","300","153","85","23","1","0.5","105.0","2.809","245","86","268","6.5","65521","78","11.875","38.75","272.0","51.25",
"865268589","626052878","159983627","4872.86","105.39999999999998","2.809","82.0","8.18","975.0","300","153","85","23","1","0.5","105.39999999999998","2.809","248","87","268","6.375","65521","77","12.125","38.75","273.0","51.25",
"865268590","626052873","159983133","4875.67","105.39999999999998","2.818","82.0","8.18","982.0","300","153","85","23","1","0.5","105.39999999999998","2.818","248","84","264","6.5","65521","78","12.25","38.5","271.0","51.25",
"865268591","626052879","159982671","4878.31","105.60000000000002","2.818","82.0","8.18","983.0","300","154","85","23","1","0.5","105.60000000000002","2.818","248","86","266","6.625","65521","79","12.375","38.75","272.0","51.15",
"865268592","626052879","159982214","4880.91","105.39999999999998","2.818","82.0","8.18","988.0","300","152","85","23","1","0.5","105.39999999999998","2.818","245","85","266","6.625","65521","79","12.5","38.5","271.0","51.15",
"865268593","626052869","159981721","4883.72","105.39999999999998","2.818","82.0","8.18","989.0","300","153","85","23","1","0.5","105.39999999999998","2.818","245","84","264","6.75","65521","80","12.625","38.5","271.0","51.15",
"865268594","626052823","159981206","4886.68","105.39999999999998","2.818","83.0","8.09","989.0","300","153","85","23","1","0.0","105.39999999999998","2.818","245","87","264","6.75","65521","79","12.75","38.5","272.0","51.15",
"865268595","626052792","159980686","4889.65","105.20000000000005","2.818","83.0","8.28","986.0","300","152","85","23","1","0.0","105.20000000000005","2.818","239","86","264","6.5","65521","78","12.75","38.75","273.0","51.15",
"865268596","626052759","159980211","4892.38","105.0","2.818","83.7","8.28","993.0","300","152","85","23","1","0.5","105.0","2.818","240","84","268","6.875","65520","80","12.625","38.75","273.0","51.15",
"865268597","626052727","159979712","4895.23","105.20000000000005","2.818","83.7","8.18","998.0","300","153","85","23","1","0.0","105.20000000000005","2.818","241","85","266","6.75","65521","79","12.5","38.75","273.0","51.15",
"865268598","626052707","159979209","4898.11","105.20000000000005","2.818","83.0","8.09","993.0","300","153","85","23","1","0.5","105.20000000000005","2.818","241","85","266","6.625","65521","79","12.5","38.75","273.0","51.15",
"865268599","626052687","159978721","4900.89","105.20000000000005","2.818","82.0","8.09","988.0","300","153","85","23","1","0.5","105.20000000000005","2.818","244","86","266","6.875","65521","80","12.625","38.75","272.0","51.15",
"865268600","626052663","159978212","4903.8","105.0","2.827","83.0","8.18","987.0","300","153","85","23","1","0.5","105.0","2.827","245","86","266","6.625","65521","79","12.625","38.75","271.0","51.15",
"865268601","626052638","159977721","4906.61","104.60000000000002","2.827","82.0","8.09","989.0","300","153","85","23","1","0.5","104.60000000000002","2.827","244","85","264","6.625","65521","79","12.75","39.0","272.0","51.15",
"865268602","626052628","159977230","4909.4","104.20000000000005","2.818","82.0","8.09","992.0","300","153","85","23","1","0.5","104.20000000000005","2.818","238","85","266","6.625","65521","79","12.625","38.75","272.0","51.15",
"865268603","626052603","159976737","4912.22","104.20000000000005","2.818","83.0","8.18","988.0","300","153","85","23","1","0.5","104.20000000000005","2.818","234","85","266","6.625","65520","79","12.625","38.75","272.0","51.15",
"865268604","626052580","159976223","4915.15","103.79999999999995","2.818","83.0","8.18","987.0","300","154","85","23","1","0.0","103.79999999999995","2.818","230","85","270","6.625","65520","78","12.375","38.75","272.0","51.15",
"865268605","626052567","159975720","4918.02","103.79999999999995","2.818","82.0","8.18","987.0","300","153","85","23","1","0.0","103.79999999999995","2.818","229","85","270","6.5","65520","78","12.375","38.75","272.0","51.15",
"865268606","626052539","159975195","4921.02","103.79999999999995","2.818","82.0","8.09","988.0","300","152","85","23","1","0.5","103.79999999999995","2.818","232","86","272","6.625","65520","78","12.125","38.75","272.0","51.15",
